开始记录数据...	开始记录数据...	
	t = 18.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9515, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.96976, Y = 1.7209, Z = -0.94712	
	t = 18.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9623, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.82138, Y = -0.25586, Z = -0.10964	
	t = 18.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9455, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.3948, Y = -0.84785, Z = 0.5006	
	t = 18.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9581, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.3195, Y = 1.1584, Z = -0.2005	
	t = 19.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9534, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.26269, Y = -0.57616, Z = 0.79945	
	t = 19.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9564, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -1.6105, Y = -4.6567, Z = 1.7834	
	t = 19.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9679, n_new = 9600.00 rpm, pass = 0.0005 s	
	采集数据: X = 2.9476, Y = -1.3698, Z = -0.60404	
	t = 19.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9617, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.42848, Y = -0.17047, Z = 0.18122	
	t = 19.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9609, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.65334, Y = -0.072966, Z = 0.47537	
	t = 19.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9426, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 2.1571, Y = -0.84115, Z = 0.6053	
	t = 19.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9376, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.78284, Y = 0.83956, Z = -0.71927	
	t = 19.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9517, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.13629, Y = 1.0698, Z = 0.083172	
	t = 19.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9552, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -1.0386, Y = -0.25945, Z = 0.69457	
	t = 19.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9720, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.433, Y = 1.2948, Z = -0.17893	
	t = 20.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9512, n_new = 9600.00 rpm, pass = 0.0005 s	
	采集数据: X = -2.1396, Y = 1.1543, Z = -0.66778	
	t = 20.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9390, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.63927, Y = 2.3931, Z = -0.28453	
	t = 20.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9294, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -1.8908, Y = 0.42548, Z = 0.73936	
	t = 20.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9410, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.32011, Y = 3.2109, Z = -0.18715	
	t = 20.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9717, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.81803, Y = -0.63219, Z = -0.81848	
	t = 20.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9487, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.96671, Y = 1.4878, Z = -0.92616	
	t = 20.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9396, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -2.0091, Y = -1.6481, Z = 0.28451	
	t = 20.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9395, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.9833, Y = 0.67993, Z = -0.068566	
	t = 20.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9402, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.37356, Y = 0.33296, Z = -0.059791	
	t = 20.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9434, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.39287, Y = -0.64687, Z = 0.75277	
	t = 21.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9541, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.75081, Y = -3.8481, Z = 1.8651	
	t = 21.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9491, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 2.2663, Y = -1.1237, Z = -0.82738	
	t = 21.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9291, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.12205, Y = -0.32974, Z = 0.94442	
	t = 21.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9448, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.44328, Y = -0.27803, Z = 0.64344	
	t = 21.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9567, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.2788, Y = -0.2896, Z = 0.11919	
	t = 21.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9379, n_new = 9600.00 rpm, pass = 0.0005 s	
	采集数据: X = 1.7867, Y = 1.8724, Z = -0.95395	
	t = 21.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9581, n_new = 9600.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.97731, Y = 0.37846, Z = -0.065702	
	t = 21.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9510, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.5726, Y = 0.090441, Z = 0.39018	
	t = 21.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9619, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.95837, Y = 2.0178, Z = -0.42445	
	t = 21.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9527, n_new = 9600.00 rpm, pass = 0.0007 s	
	采集数据: X = -2.7107, Y = 1.074, Z = 0.20078	
	t = 22.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9490, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.87051, Y = 2.4612, Z = -0.032856	
	t = 22.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9362, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.73998, Y = -0.47012, Z = -0.29502	
	t = 22.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9448, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.16728, Y = 1.1717, Z = -0.7019	
	t = 22.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9535, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.033457, Y = 0.19166, Z = -0.55992	
	t = 22.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9526, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 1.8532, Y = 1.0812, Z = -0.215	
	t = 22.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9375, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.23846, Y = 0.92386, Z = -0.57515	
	t = 22.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9522, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.0016136, Y = -2.2948, Z = 1.2459	
	t = 22.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9751, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 1.7431, Y = -2.7899, Z = 0.63442	
	t = 22.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9650, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.59227, Y = -0.75077, Z = 0.045816	
	t = 22.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9479, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.15718, Y = -0.52256, Z = 1.2147	
	t = 23.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9435, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.77809, Y = 0.32864, Z = -0.49971	
	t = 23.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9435, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.89109, Y = 0.83621, Z = -0.2838	
	t = 23.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9559, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -2.2762, Y = -0.52067, Z = 0.30773	
	t = 23.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9587, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.95521, Y = 1.0145, Z = -0.82293	
	t = 23.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9486, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.99752, Y = 2.0042, Z = -0.40038	
	t = 23.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9444, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.8598, Y = 1.1947, Z = -0.82403	
	t = 23.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9385, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.54088, Y = -0.062246, Z = -0.17698	
	t = 23.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9423, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.9239, Y = 1.2044, Z = -0.28965	
	t = 23.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9510, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.10658, Y = -1.2652, Z = -0.3601	
	t = 23.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9567, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.49418, Y = -1.3981, Z = 0.2928	
	t = 24.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9459, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 2.4041, Y = -0.76167, Z = 0.28592	
	t = 24.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9631, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.1805, Y = -0.53505, Z = 0.65216	
	t = 24.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9500, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.725, Y = -0.57945, Z = 0.52199	
	t = 24.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9600, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.57266, Y = 0.83615, Z = -0.59904	
	t = 24.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9386, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -1.5725, Y = -0.33291, Z = 0.41066	
	t = 24.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9565, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.84421, Y = 0.72281, Z = -0.34054	
	t = 24.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9519, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.7906, Y = 0.61069, Z = 0.27354	
	t = 24.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9531, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.33594, Y = 1.6622, Z = -0.28313	
	t = 24.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9673, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.53796, Y = 0.70363, Z = -0.44456	
	t = 24.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9467, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.78972, Y = -1.4612, Z = 0.43394	
	t = 25.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9413, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.0153, Y = 1.1371, Z = 0.033445	
	t = 25.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9455, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.016409, Y = -1.3585, Z = 0.49433	
	t = 25.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9619, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 1.8648, Y = -2.4445, Z = 0.85027	
	t = 25.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9526, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.4665, Y = -0.75631, Z = 1.1536	
	t = 25.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9509, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.764, Y = 1.6349, Z = -0.75992	
	t = 25.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9565, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.6369, Y = -0.61349, Z = 0.52729	
	t = 25.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9421, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -1.2321, Y = 1.1703, Z = 0.24064	
	t = 25.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9519, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.77133, Y = 2.5407, Z = -0.53164	
	t = 25.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9462, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = -2.6531, Y = 0.69254, Z = 0.44935	
	t = 25.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9502, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.3888, Y = 1.0484, Z = -0.35406	
	t = 26.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9507, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.84799, Y = -0.98976, Z = 0.52473	
	t = 26.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9747, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.2774, Y = 0.67232, Z = -0.1281	
	t = 26.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9563, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.79051, Y = 0.074301, Z = 0.25106	
	t = 26.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9581, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 2.2936, Y = -4.2604, Z = 1.1587	
	t = 26.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9369, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.77456, Y = -0.85528, Z = -0.44767	
	t = 26.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9430, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 1.1424, Y = 0.63827, Z = -0.18465	
	t = 26.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9358, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.86637, Y = 0.97763, Z = -0.20873	
	t = 26.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9567, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.83727, Y = 0.575, Z = 0.39597	
	t = 26.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9637, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.1372, Y = 1.0007, Z = -0.64706	
	t = 26.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9447, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -2.538, Y = 1.278, Z = -0.092759	
	t = 27.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9563, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.069197, Y = 3.2907, Z = -0.60105	
	t = 27.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9439, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.0904, Y = 1.1595, Z = -0.84042	
	t = 27.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9639, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.39104, Y = -0.018395, Z = -0.020668	
	t = 27.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9575, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.2132, Y = 1.1175, Z = -0.40282	
	t = 27.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9424, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.012086, Y = -0.4591, Z = 0.14795	
	t = 27.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9567, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.59476, Y = -4.1081, Z = 0.93095	
	t = 27.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9642, n_new = 9600.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.83319, Y = 0.32224, Z = -1.3263	
	t = 27.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9659, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.13294, Y = -1.0834, Z = 0.92651	
	t = 27.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9400, n_new = 9600.00 rpm, pass = 0.0004 s	
	采集数据: X = 1.8363, Y = -0.33236, Z = 0.57775	
	t = 27.9 s, 颤振, fc = 320.00 Hz, Xf = 0.9564, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.1707, Y = 1.2127, Z = -0.17832	
	t = 28.0 s, 颤振, fc = 320.00 Hz, Xf = 0.9576, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.676, Y = -0.49997, Z = 0.1307	
	t = 28.1 s, 颤振, fc = 320.00 Hz, Xf = 0.9476, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.0359, Y = 0.066323, Z = -0.40964	
	t = 28.2 s, 颤振, fc = 320.00 Hz, Xf = 0.9654, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.5891, Y = 1.9384, Z = -0.24407	
	t = 28.3 s, 颤振, fc = 320.00 Hz, Xf = 0.9446, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.7123, Y = 1.237, Z = -0.0030569	
	t = 28.4 s, 颤振, fc = 320.00 Hz, Xf = 0.9268, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.69102, Y = 0.092511, Z = -0.92915	
	t = 28.5 s, 颤振, fc = 320.00 Hz, Xf = 0.9205, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.86911, Y = -1.1364, Z = 0.28732	
	t = 28.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9260, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.25283, Y = 1.1892, Z = -0.098792	
	t = 28.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9252, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.7372, Y = -3.5459, Z = 1.559	
	t = 28.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9162, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.22963, Y = -0.44789, Z = 0.4535	
	t = 28.9 s, 颤振, fc = 320.00 Hz, Xf = 0.8529, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.2233, Y = 0.051706, Z = 0.60749	
	t = 29.0 s, 颤振, fc = 1590.00 Hz, Xf = 0.8538, n_new = 7338.46 rpm, pass = 0.0003 s	
	采集数据: X = 0.60371, Y = 0.30763, Z = -0.24748	
	t = 29.1 s, 颤振, fc = 320.00 Hz, Xf = 0.5951, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.21544, Y = 0.048539, Z = 0.009009	
	t = 29.2 s, 颤振, fc = 320.00 Hz, Xf = 0.3061, n_new = 9600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.12619, Y = -0.22188, Z = -0.3314	
	t = 29.3 s, 稳定, fc = NaN Hz, Xf = 0.1818, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.23395, Y = 0.10975, Z = 0.28366	
	t = 29.4 s, 稳定, fc = NaN Hz, Xf = 0.1440, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.10524, Y = 0.14227, Z = -0.29782	
	t = 29.5 s, 稳定, fc = NaN Hz, Xf = 0.0892, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17502, Y = 0.16621, Z = -0.097451	
	t = 29.6 s, 稳定, fc = NaN Hz, Xf = 0.0911, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28138, Y = -0.15025, Z = -0.0088461	
	t = 29.7 s, 稳定, fc = NaN Hz, Xf = 0.0997, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21118, Y = 0.052802, Z = -0.23121	
	t = 29.8 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29557, Y = -0.007128, Z = -0.23913	
	t = 29.9 s, 稳定, fc = NaN Hz, Xf = 0.1009, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26915, Y = -0.15482, Z = -0.2175	
	t = 30.0 s, 稳定, fc = NaN Hz, Xf = 0.1025, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12284, Y = 0.13655, Z = -0.10866	
	t = 30.1 s, 稳定, fc = NaN Hz, Xf = 0.1004, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.078329, Y = 0.12784, Z = 0.14186	
	t = 30.2 s, 稳定, fc = NaN Hz, Xf = 0.0987, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10999, Y = 0.01023, Z = -0.14553	
	t = 30.3 s, 稳定, fc = NaN Hz, Xf = 0.1014, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18336, Y = 0.15573, Z = -0.1473	
	t = 30.4 s, 稳定, fc = NaN Hz, Xf = 0.1017, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12783, Y = -0.00024578, Z = 0.20219	
	t = 30.5 s, 稳定, fc = NaN Hz, Xf = 0.1023, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.024507, Y = 0.033982, Z = -0.23615	
	t = 30.6 s, 稳定, fc = NaN Hz, Xf = 0.0994, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20716, Y = -0.08539, Z = -0.24072	
	t = 30.7 s, 稳定, fc = NaN Hz, Xf = 0.1006, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.25514, Y = -0.1332, Z = 0.021197	
	t = 30.8 s, 稳定, fc = NaN Hz, Xf = 0.1017, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.23444, Y = 0.0026167, Z = -0.17856	
	t = 30.9 s, 稳定, fc = NaN Hz, Xf = 0.1001, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.012025, Y = 0.19507, Z = -0.14236	
	t = 31.0 s, 稳定, fc = NaN Hz, Xf = 0.1024, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.14756, Y = -0.069798, Z = -0.089042	
	t = 31.1 s, 稳定, fc = NaN Hz, Xf = 0.1018, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0050838, Y = 0.17333, Z = -0.086056	
	t = 31.2 s, 稳定, fc = NaN Hz, Xf = 0.1038, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.092577, Y = 0.043849, Z = 0.37007	
	t = 31.3 s, 稳定, fc = NaN Hz, Xf = 0.1010, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.096413, Y = 0.11285, Z = -0.23639	
	t = 31.4 s, 稳定, fc = NaN Hz, Xf = 0.1011, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.025481, Y = -0.052928, Z = -0.10233	
	t = 31.5 s, 稳定, fc = NaN Hz, Xf = 0.1028, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32887, Y = -0.11207, Z = 0.080734	
	t = 31.6 s, 稳定, fc = NaN Hz, Xf = 0.1024, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22805, Y = 0.045311, Z = -0.19246	
	t = 31.7 s, 稳定, fc = NaN Hz, Xf = 0.1003, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17684, Y = 0.063886, Z = -0.30239	
	t = 31.8 s, 稳定, fc = NaN Hz, Xf = 0.1021, n_new = NaN rpm, pass = 0.0003 s	
