开始记录数据...	开始记录数据...	
	t = 19.1 s, 稳定, fc = NaN Hz, Xf = 0.0966, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22634, Y = 0.14751, Z = 0.22857	
	t = 19.2 s, 稳定, fc = NaN Hz, Xf = 0.1012, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24272, Y = 0.11499, Z = -0.22427	
	t = 19.3 s, 稳定, fc = NaN Hz, Xf = 0.1018, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.057811, Y = -0.1187, Z = 0.29018	
	t = 19.4 s, 稳定, fc = NaN Hz, Xf = 0.1854, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.36851, Y = -0.024912, Z = -0.0054945	
	t = 19.5 s, 稳定, fc = NaN Hz, Xf = 0.1847, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33904, Y = 0.031303, Z = -0.098061	
	t = 19.6 s, 稳定, fc = NaN Hz, Xf = 0.0984, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.067249, Y = 0.20622, Z = -0.24724	
	t = 19.7 s, 稳定, fc = NaN Hz, Xf = 0.0996, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.041433, Y = -0.15634, Z = -0.12189	
	t = 19.8 s, 稳定, fc = NaN Hz, Xf = 0.0978, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.2373, Y = 0.13965, Z = 0.30249	
	t = 19.9 s, 稳定, fc = NaN Hz, Xf = 0.1004, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.39853, Y = 0.17138, Z = -0.10946	
	t = 20.0 s, 稳定, fc = NaN Hz, Xf = 0.1004, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16156, Y = -0.074366, Z = 0.25807	
	t = 20.1 s, 稳定, fc = NaN Hz, Xf = 0.1023, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.050687, Y = 0.044153, Z = 0.1836	
	t = 20.2 s, 稳定, fc = NaN Hz, Xf = 0.1852, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.25459, Y = -0.085816, Z = 0.075554	
	t = 20.3 s, 稳定, fc = NaN Hz, Xf = 0.0832, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19054, Y = 0.089162, Z = -0.22219	
	t = 20.4 s, 稳定, fc = NaN Hz, Xf = 0.0897, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.098239, Y = -0.23966, Z = 0.039539	
	t = 20.5 s, 稳定, fc = NaN Hz, Xf = 0.0999, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37186, Y = 0.15543, Z = -0.083435	
	t = 20.6 s, 稳定, fc = NaN Hz, Xf = 0.0997, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.41411, Y = 0.15951, Z = -0.056988	
	t = 20.7 s, 稳定, fc = NaN Hz, Xf = 0.0995, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24163, Y = 0.2184, Z = 0.12162	
	t = 20.8 s, 稳定, fc = NaN Hz, Xf = 0.0869, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.07011, Y = -0.0034737, Z = 0.34082	
	t = 20.9 s, 稳定, fc = NaN Hz, Xf = 0.0858, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0017354, Y = -0.12157, Z = 0.18494	
	t = 21.0 s, 稳定, fc = NaN Hz, Xf = 0.0965, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.089654, Y = -0.13649, Z = -0.37966	
	t = 21.1 s, 稳定, fc = NaN Hz, Xf = 0.0991, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1573, Y = -0.16986, Z = 0.17653	
	t = 21.2 s, 稳定, fc = NaN Hz, Xf = 0.1010, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19596, Y = 0.15104, Z = -0.29136	
	t = 21.3 s, 稳定, fc = NaN Hz, Xf = 0.0987, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25191, Y = 0.1039, Z = -0.018109	
	t = 21.4 s, 稳定, fc = NaN Hz, Xf = 0.0998, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0014916, Y = 0.027039, Z = -0.080937	
	t = 21.5 s, 稳定, fc = NaN Hz, Xf = 0.0984, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0049015, Y = -0.13984, Z = 0.13436	
	t = 21.6 s, 稳定, fc = NaN Hz, Xf = 0.0673, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.35621, Y = 0.13514, Z = -0.11159	
	t = 21.7 s, 稳定, fc = NaN Hz, Xf = 0.0667, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25155, Y = -0.33869, Z = 0.13521	
	t = 21.8 s, 稳定, fc = NaN Hz, Xf = 0.1848, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.060429, Y = -0.0040827, Z = 0.015164	
	t = 21.9 s, 稳定, fc = NaN Hz, Xf = 0.1814, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16881, Y = 0.19788, Z = -0.29008	
	t = 22.0 s, 稳定, fc = NaN Hz, Xf = 0.1853, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17922, Y = 0.041717, Z = -0.10537	
	t = 22.1 s, 稳定, fc = NaN Hz, Xf = 0.0683, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.35573, Y = -0.02546, Z = -0.21244	
	t = 22.2 s, 稳定, fc = NaN Hz, Xf = 0.0655, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.12393, Y = -0.047934, Z = 0.33394	
	t = 22.3 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.1942, Y = 0.2885, Z = -0.096354	
	t = 22.4 s, 稳定, fc = NaN Hz, Xf = 0.0990, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23079, Y = 0.024847, Z = 0.28256	
	t = 22.5 s, 稳定, fc = NaN Hz, Xf = 0.1004, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20168, Y = -0.0076761, Z = 0.013397	
	t = 22.6 s, 稳定, fc = NaN Hz, Xf = 0.1017, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.073215, Y = -0.058531, Z = -0.043825	
	t = 22.7 s, 稳定, fc = NaN Hz, Xf = 0.0991, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.1436, Y = -0.1142, Z = -0.11506	
	t = 22.8 s, 稳定, fc = NaN Hz, Xf = 0.0990, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.39695, Y = -0.18564, Z = -0.03895	
	t = 22.9 s, 稳定, fc = NaN Hz, Xf = 0.0984, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14299, Y = 0.34539, Z = 0.0014526	
	t = 23.0 s, 稳定, fc = NaN Hz, Xf = 0.0993, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27274, Y = 0.077834, Z = 0.14856	
	t = 23.1 s, 稳定, fc = NaN Hz, Xf = 0.0988, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.277, Y = 0.21067, Z = 0.14917	
	t = 23.2 s, 稳定, fc = NaN Hz, Xf = 0.0955, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.019818, Y = -0.17504, Z = 0.10962	
	t = 23.3 s, 稳定, fc = NaN Hz, Xf = 0.1863, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.11918, Y = -0.014436, Z = 0.060198	
	t = 23.4 s, 稳定, fc = NaN Hz, Xf = 0.1948, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.40279, Y = 0.021984, Z = -0.25382	
	t = 23.5 s, 稳定, fc = NaN Hz, Xf = 0.1933, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.091542, Y = -0.13533, Z = 0.10176	
	t = 23.6 s, 稳定, fc = NaN Hz, Xf = 0.1865, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.058237, Y = 0.26901, Z = -0.094465	
	t = 23.7 s, 稳定, fc = NaN Hz, Xf = 0.1884, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26915, Y = -0.044401, Z = 0.18049	
	t = 23.8 s, 稳定, fc = NaN Hz, Xf = 0.1008, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12229, Y = 0.15232, Z = 0.067571	
	t = 23.9 s, 稳定, fc = NaN Hz, Xf = 0.1013, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.19949, Y = -0.043914, Z = 0.052337	
	t = 24.0 s, 稳定, fc = NaN Hz, Xf = 0.0985, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.088924, Y = 0.078199, Z = 0.10365	
	t = 24.1 s, 稳定, fc = NaN Hz, Xf = 0.0996, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.034857, Y = -0.12285, Z = -0.16656	
	t = 24.2 s, 稳定, fc = NaN Hz, Xf = 0.0994, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.080034, Y = 0.0419, Z = 0.034177	
	t = 24.3 s, 稳定, fc = NaN Hz, Xf = 0.1004, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10518, Y = 0.20415, Z = -0.27198	
	t = 24.4 s, 稳定, fc = NaN Hz, Xf = 0.0984, n_new = NaN rpm, pass = 0.0003 s	
	抑制关闭，主轴转速停止调整	
	采集数据: X = 0.030961, Y = 0.11127, Z = 0.074579	
	t = 24.5 s, 稳定, fc = NaN Hz, Xf = 0.0996, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1987, Y = 0.082828, Z = -0.3211	
	t = 24.6 s, 稳定, fc = NaN Hz, Xf = 0.1832, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.14536, Y = -0.027592, Z = 0.2808	
	t = 24.7 s, 稳定, fc = NaN Hz, Xf = 0.0985, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1338, Y = 0.11797, Z = -0.043764	
	t = 24.8 s, 稳定, fc = NaN Hz, Xf = 0.1004, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40054, Y = -0.0036564, Z = 0.14655	
	t = 24.9 s, 稳定, fc = NaN Hz, Xf = 0.1000, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15596, Y = 0.072718, Z = -0.14937	
	t = 25.0 s, 稳定, fc = NaN Hz, Xf = 0.0992, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15821, Y = -0.033256, Z = -0.28594	
	t = 25.1 s, 稳定, fc = NaN Hz, Xf = 0.0978, n_new = NaN rpm, pass = 0.0059 s	
	采集数据: X = 0.10622, Y = 0.19343, Z = 0.01035	
	t = 25.2 s, 稳定, fc = NaN Hz, Xf = 0.0989, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32279, Y = -0.1469, Z = -0.164	
	t = 25.3 s, 稳定, fc = NaN Hz, Xf = 0.1008, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0028922, Y = 0.01498, Z = 0.27872	
	t = 25.4 s, 稳定, fc = NaN Hz, Xf = 0.1937, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.029499, Y = 0.15092, Z = 0.033506	
	t = 25.5 s, 稳定, fc = NaN Hz, Xf = 0.1928, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40084, Y = 0.061328, Z = 0.22022	
	t = 25.6 s, 稳定, fc = NaN Hz, Xf = 0.1001, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.063047, Y = 0.11243, Z = -0.14181	
	t = 25.7 s, 稳定, fc = NaN Hz, Xf = 0.1006, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.21203, Y = -0.072966, Z = -0.061497	
	t = 25.8 s, 稳定, fc = NaN Hz, Xf = 0.1008, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30196, Y = -0.093308, Z = -0.089773	
	t = 25.9 s, 稳定, fc = NaN Hz, Xf = 0.1011, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.58874, Y = 0.0017641, Z = -0.042972	
	t = 26.0 s, 稳定, fc = NaN Hz, Xf = 0.0980, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.022193, Y = 0.09848, Z = -0.034014	
	t = 26.1 s, 稳定, fc = NaN Hz, Xf = 0.0989, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18372, Y = 0.13332, Z = 0.20377	
	t = 26.2 s, 稳定, fc = NaN Hz, Xf = 0.0970, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16923, Y = 0.06011, Z = 0.22248	
	t = 26.3 s, 稳定, fc = NaN Hz, Xf = 0.0993, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.088741, Y = -0.41805, Z = -0.22164	
	t = 26.4 s, 稳定, fc = NaN Hz, Xf = 0.0966, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0063627, Y = -0.075036, Z = 0.30395	
	t = 26.5 s, 稳定, fc = NaN Hz, Xf = 0.1960, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14713, Y = -0.1399, Z = -0.30087	
	t = 26.6 s, 稳定, fc = NaN Hz, Xf = 0.1875, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13873, Y = 0.19203, Z = -0.00092405	
	t = 26.7 s, 稳定, fc = NaN Hz, Xf = 0.1008, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11036, Y = 0.23046, Z = -0.22292	
	t = 26.8 s, 稳定, fc = NaN Hz, Xf = 0.0980, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19298, Y = -0.29825, Z = 0.23259	
	t = 26.9 s, 稳定, fc = NaN Hz, Xf = 0.0986, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37911, Y = 0.033617, Z = 0.023573	
	t = 27.0 s, 稳定, fc = NaN Hz, Xf = 0.1008, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.067309, Y = -0.37724, Z = 0.036005	
	t = 27.1 s, 稳定, fc = NaN Hz, Xf = 0.0994, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12345, Y = 0.12753, Z = -0.096232	
	t = 27.2 s, 稳定, fc = NaN Hz, Xf = 0.1988, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17295, Y = 0.15707, Z = -0.09215	
	t = 27.3 s, 稳定, fc = NaN Hz, Xf = 0.1955, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14628, Y = 0.070647, Z = -0.1108	
	t = 27.4 s, 稳定, fc = NaN Hz, Xf = 0.0686, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.039789, Y = 0.14666, Z = -0.20196	
	t = 27.5 s, 稳定, fc = NaN Hz, Xf = 0.0631, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0046576, Y = -0.082284, Z = 0.1889	
	t = 27.6 s, 稳定, fc = NaN Hz, Xf = 0.1944, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.39646, Y = 0.068515, Z = -0.30842	
	t = 27.7 s, 稳定, fc = NaN Hz, Xf = 0.1903, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.03644, Y = -0.0033519, Z = 0.29122	
	t = 27.8 s, 稳定, fc = NaN Hz, Xf = 0.1837, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40413, Y = 0.068637, Z = 0.041307	
	t = 27.9 s, 稳定, fc = NaN Hz, Xf = 0.1008, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25557, Y = 0.17278, Z = 0.060441	
	t = 28.0 s, 稳定, fc = NaN Hz, Xf = 0.0974, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.051053, Y = -0.040138, Z = -0.34456	
	t = 28.1 s, 稳定, fc = NaN Hz, Xf = 0.1009, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11218, Y = -0.10123, Z = -0.1838	
	t = 28.2 s, 稳定, fc = NaN Hz, Xf = 0.0997, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.42599, Y = 0.29715, Z = 0.093775	
	t = 28.3 s, 稳定, fc = NaN Hz, Xf = 0.1833, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.36285, Y = 0.089284, Z = -0.14316	
	t = 28.4 s, 稳定, fc = NaN Hz, Xf = 0.1854, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0038052, Y = 0.10902, Z = 0.12162	
	t = 28.5 s, 稳定, fc = NaN Hz, Xf = 0.1755, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28163, Y = -0.11146, Z = 0.29701	
	t = 28.6 s, 稳定, fc = NaN Hz, Xf = 0.1862, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10043, Y = -0.020831, Z = 0.13948	
	t = 28.7 s, 稳定, fc = NaN Hz, Xf = 0.1847, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30385, Y = 0.0037739, Z = -0.3005	
	t = 28.8 s, 稳定, fc = NaN Hz, Xf = 0.0985, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10445, Y = -0.12358, Z = 0.15593	
	t = 28.9 s, 稳定, fc = NaN Hz, Xf = 0.0988, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15425, Y = 0.21341, Z = -0.21915	
	t = 29.0 s, 稳定, fc = NaN Hz, Xf = 0.0978, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.041128, Y = 0.045981, Z = -0.11098	
	t = 29.1 s, 稳定, fc = NaN Hz, Xf = 0.0997, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.28735, Y = 0.032703, Z = 0.11096	
	t = 29.2 s, 稳定, fc = NaN Hz, Xf = 0.1279, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20869, Y = -0.043853, Z = -0.037975	
	t = 29.3 s, 稳定, fc = NaN Hz, Xf = 0.1171, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11906, Y = 0.21791, Z = -0.13237	
	t = 29.4 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10524, Y = 0.15354, Z = 0.12254	
	t = 29.5 s, 稳定, fc = NaN Hz, Xf = 0.0991, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.094708, Y = 0.11614, Z = -0.13968	
	t = 29.6 s, 稳定, fc = NaN Hz, Xf = 0.0979, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25338, Y = -0.080518, Z = 0.21029	
	t = 29.7 s, 稳定, fc = NaN Hz, Xf = 0.0962, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16308, Y = -0.047995, Z = 0.055505	
	t = 29.8 s, 稳定, fc = NaN Hz, Xf = 0.0966, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17715, Y = -0.12096, Z = 0.036797	
	t = 29.9 s, 稳定, fc = NaN Hz, Xf = 0.0964, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.039302, Y = 0.07424, Z = -0.18782	
	t = 30.0 s, 稳定, fc = NaN Hz, Xf = 0.0962, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.051783, Y = -0.03015, Z = -0.21129	
	t = 30.1 s, 稳定, fc = NaN Hz, Xf = 0.0958, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.013182, Y = 0.17242, Z = 0.19688	
	t = 30.2 s, 稳定, fc = NaN Hz, Xf = 0.0961, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24997, Y = 0.14105, Z = -0.22762	
	t = 30.3 s, 稳定, fc = NaN Hz, Xf = 0.0966, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1517, Y = 0.082036, Z = 0.24362	
	t = 30.4 s, 稳定, fc = NaN Hz, Xf = 0.0964, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.21398, Y = 0.011996, Z = 0.015712	
	t = 30.5 s, 稳定, fc = NaN Hz, Xf = 0.0971, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11017, Y = -0.14227, Z = 0.034421	
	t = 30.6 s, 稳定, fc = NaN Hz, Xf = 0.0957, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.087706, Y = 0.08904, Z = -0.20476	
	t = 30.7 s, 稳定, fc = NaN Hz, Xf = 0.0964, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.056776, Y = 0.0097425, Z = -0.13584	
	t = 30.8 s, 稳定, fc = NaN Hz, Xf = 0.0957, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1397, Y = 0.21036, Z = 0.064342	
	t = 30.9 s, 稳定, fc = NaN Hz, Xf = 0.0961, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30769, Y = 0.087152, Z = -0.17113	
	t = 31.0 s, 稳定, fc = NaN Hz, Xf = 0.0964, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.054584, Y = 0.12162, Z = 0.1669	
	t = 31.1 s, 稳定, fc = NaN Hz, Xf = 0.0954, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.10895, Y = -0.021014, Z = 0.12717	
	t = 31.2 s, 稳定, fc = NaN Hz, Xf = 0.0963, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.010624, Y = -0.071687, Z = 0.1577	
	t = 31.3 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.081739, Y = -0.0074934, Z = -0.14827	
	t = 31.4 s, 稳定, fc = NaN Hz, Xf = 0.0954, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13641, Y = -0.1117, Z = 0.10584	
	t = 31.5 s, 稳定, fc = NaN Hz, Xf = 0.0962, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25739, Y = 0.17857, Z = -0.1579	
	t = 31.6 s, 稳定, fc = NaN Hz, Xf = 0.0950, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32473, Y = 0.032034, Z = -0.033283	
	t = 31.7 s, 稳定, fc = NaN Hz, Xf = 0.0977, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13629, Y = 0.13935, Z = -0.043703	
	t = 31.8 s, 稳定, fc = NaN Hz, Xf = 0.0955, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1022, Y = -0.038372, Z = 0.23564	
	t = 31.9 s, 稳定, fc = NaN Hz, Xf = 0.0960, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.036684, Y = 0.0095598, Z = 0.18433	
	t = 32.0 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0056321, Y = -0.11572, Z = -0.13895	
	t = 32.1 s, 稳定, fc = NaN Hz, Xf = 0.0961, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17721, Y = -0.068946, Z = 0.22888	
	t = 32.2 s, 稳定, fc = NaN Hz, Xf = 0.0956, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13982, Y = 0.10335, Z = -0.26199	
	t = 32.3 s, 稳定, fc = NaN Hz, Xf = 0.0956, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.29734, Y = 0.017843, Z = 0.015347	
	t = 32.4 s, 稳定, fc = NaN Hz, Xf = 0.0977, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.074372, Y = 0.091111, Z = -0.051321	
	t = 32.5 s, 稳定, fc = NaN Hz, Xf = 0.0964, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15949, Y = -0.071382, Z = 0.21376	
	t = 32.6 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.075164, Y = 0.039768, Z = 0.085	
	t = 32.7 s, 稳定, fc = NaN Hz, Xf = 0.0971, n_new = NaN rpm, pass = 0.0004 s	
