开始记录数据...	开始记录数据...	
主轴转速: 5020	采集数据: X = -0.11078, Y = -0.012488, Z = -0.098061	
	t = 19.6 s, 稳定, fc = NaN Hz, Xf = 0.0640, n_new = NaN rpm, pass = 0.0004 s	
主轴转速: 5020	采集数据: X = 0.32961, Y = 0.38601, Z = 0.017723	
	t = 19.7 s, 稳定, fc = NaN Hz, Xf = 0.1075, n_new = NaN rpm, pass = 0.0003 s	
更新目标转速为: 6900	采集数据: X = 0.31828, Y = -0.21463, Z = -0.034501	
	t = 19.8 s, 稳定, fc = NaN Hz, Xf = 0.1045, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 4999	采集数据: X = -0.15785, Y = 0.063521, Z = 0.25831	
	t = 19.9 s, 稳定, fc = NaN Hz, Xf = 0.1064, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 4999	采集数据: X = 0.10134, Y = -0.062368, Z = 0.17824	
	t = 20.0 s, 稳定, fc = NaN Hz, Xf = 0.1062, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 5077	采集数据: X = -0.011659, Y = 0.022593, Z = 0.12857	
	t = 20.1 s, 稳定, fc = NaN Hz, Xf = 0.1072, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 5077	采集数据: X = 0.071693, Y = -0.14989, Z = -0.32536	
	t = 20.2 s, 稳定, fc = NaN Hz, Xf = 0.1074, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 5529	采集数据: X = -0.23152, Y = -0.12918, Z = 0.35258	
	t = 20.3 s, 稳定, fc = NaN Hz, Xf = 0.1078, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 5529	采集数据: X = 0.094708, Y = 0.026552, Z = -0.33365	
	t = 20.4 s, 稳定, fc = NaN Hz, Xf = 0.1098, n_new = NaN rpm, pass = 0.0004 s	
主轴转速: 6014	采集数据: X = 0.14774, Y = 0.45599, Z = 0.067571	
	t = 20.5 s, 颤振, fc = 230.00 Hz, Xf = 0.1580, n_new = 6900.00 rpm, pass = 0.0088 s	
主轴转速: 6014	采集数据: X = 0.31992, Y = -0.66666, Z = -0.019328	
	t = 20.6 s, 颤振, fc = 240.00 Hz, Xf = 0.2578, n_new = 7200.00 rpm, pass = 0.0025 s	
主轴转速: 6511	采集数据: X = 0.76104, Y = 0.084655, Z = 0.085853	
	t = 20.7 s, 颤振, fc = 710.00 Hz, Xf = 0.2241, n_new = 5325.00 rpm, pass = 0.0005 s	
主轴转速: 6511	采集数据: X = -1.2451, Y = 0.22285, Z = -0.33523	
	t = 20.8 s, 颤振, fc = 260.00 Hz, Xf = 0.9367, n_new = 5200.00 rpm, pass = 0.0003 s	
主轴转速: 6900	采集数据: X = -0.082896, Y = 0.23009, Z = 0.32345	
	t = 20.9 s, 颤振, fc = 270.00 Hz, Xf = 0.9901, n_new = 5400.00 rpm, pass = 0.0038 s	
更新目标转速为: 9600	采集数据: X = 0.53443, Y = -2.2662, Z = 0.51882	
	t = 21.0 s, 颤振, fc = 290.00 Hz, Xf = 0.4696, n_new = 5800.00 rpm, pass = 0.0003 s	
主轴转速: 6909	采集数据: X = -0.55659, Y = 1.6202, Z = -0.35687	
	t = 21.1 s, 颤振, fc = 290.00 Hz, Xf = 0.8378, n_new = 5800.00 rpm, pass = 0.0003 s	
主轴转速: 6909	采集数据: X = 0.95168, Y = -3.6306, Z = 0.86514	
	t = 21.2 s, 颤振, fc = 310.00 Hz, Xf = 0.6377, n_new = 6200.00 rpm, pass = 0.0002 s	
主轴转速: 6963	采集数据: X = -1.332, Y = 2.5069, Z = -1.2247	
	t = 21.3 s, 颤振, fc = 320.00 Hz, Xf = 0.6483, n_new = 6400.00 rpm, pass = 0.0002 s	
主轴转速: 6963	采集数据: X = -1.1164, Y = 0.058101, Z = 0.04673	
	t = 21.4 s, 颤振, fc = 320.00 Hz, Xf = 0.8679, n_new = 6400.00 rpm, pass = 0.0002 s	
主轴转速: 7388	采集数据: X = 1.0017, Y = 0.48827, Z = 0.01882	
	t = 21.5 s, 颤振, fc = 320.00 Hz, Xf = 0.8800, n_new = 9600.00 rpm, pass = 0.0002 s	
主轴转速: 7388	采集数据: X = 0.82662, Y = 0.14306, Z = -0.37734	
	t = 21.6 s, 颤振, fc = 320.00 Hz, Xf = 0.9150, n_new = 9600.00 rpm, pass = 0.0002 s	
主轴转速: 7929	采集数据: X = 0.29399, Y = -0.10336, Z = -0.51525	
	t = 21.7 s, 颤振, fc = 320.00 Hz, Xf = 0.9339, n_new = 9600.00 rpm, pass = 0.0118 s	
主轴转速: 7929	采集数据: X = 1.7835, Y = -0.77939, Z = 0.8212	
	t = 21.8 s, 颤振, fc = 320.00 Hz, Xf = 0.9179, n_new = 9600.00 rpm, pass = 0.0002 s	
主轴转速: 8442	采集数据: X = -0.6663, Y = 1.0304, Z = 0.24094	
	t = 21.9 s, 颤振, fc = 330.00 Hz, Xf = 0.6946, n_new = 9900.00 rpm, pass = 0.0002 s	
主轴转速: 8442	采集数据: X = 0.050566, Y = 0.11243, Z = 0.3262	
	t = 22.0 s, 颤振, fc = 500.00 Hz, Xf = 0.1590, n_new = 7500.00 rpm, pass = 0.0003 s	
主轴转速: 8941	采集数据: X = 0.18725, Y = 0.19891, Z = -0.29995	
	t = 22.1 s, 稳定, fc = NaN Hz, Xf = 0.1226, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 8941	采集数据: X = -0.10341, Y = 0.064313, Z = -0.41836	
	t = 22.2 s, 稳定, fc = NaN Hz, Xf = 0.1396, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 9417	采集数据: X = 0.10171, Y = 0.16444, Z = 0.074275	
	t = 22.3 s, 稳定, fc = NaN Hz, Xf = 0.1068, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 9417	采集数据: X = -0.33064, Y = 0.341, Z = 0.0058402	
	t = 22.4 s, 稳定, fc = NaN Hz, Xf = 0.0999, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 9605	采集数据: X = -0.17928, Y = -0.049639, Z = 0.29049	
	t = 22.5 s, 稳定, fc = NaN Hz, Xf = 0.1088, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 9605	采集数据: X = -0.15304, Y = 0.05944, Z = 0.45057	
	t = 22.6 s, 稳定, fc = NaN Hz, Xf = 0.1189, n_new = NaN rpm, pass = 0.0003 s	
更新目标转速为: 9750	采集数据: X = 0.12497, Y = 0.017538, Z = -0.20019	
	t = 22.7 s, 稳定, fc = NaN Hz, Xf = 0.1166, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 9602	采集数据: X = -0.11328, Y = -0.18631, Z = -0.31257	
	t = 22.8 s, 稳定, fc = NaN Hz, Xf = 0.1247, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 9602	采集数据: X = 0.47451, Y = -0.090993, Z = -0.16229	
	t = 22.9 s, 颤振, fc = 650.00 Hz, Xf = 0.1895, n_new = 9750.00 rpm, pass = 0.0003 s	
主轴转速: 9560	采集数据: X = -0.11115, Y = 0.053045, Z = -0.13377	
	t = 23.0 s, 颤振, fc = 650.00 Hz, Xf = 0.1945, n_new = 9750.00 rpm, pass = 0.0002 s	
主轴转速: 9675	采集数据: X = 0.12472, Y = 0.024786, Z = 0.049838	
	t = 23.1 s, 颤振, fc = 640.00 Hz, Xf = 0.1660, n_new = 9600.00 rpm, pass = 0.0002 s	
主轴转速: 9675	采集数据: X = -0.12259, Y = 0.33905, Z = 0.12985	
	t = 23.2 s, 颤振, fc = 640.00 Hz, Xf = 0.1674, n_new = 9600.00 rpm, pass = 0.0002 s	
主轴转速: 9771	采集数据: X = 0.47707, Y = -0.15957, Z = 0.039113	
	t = 23.3 s, 颤振, fc = 650.00 Hz, Xf = 0.1574, n_new = 9750.00 rpm, pass = 0.0138 s	
更新目标转速为: 9900	采集数据: X = -0.10762, Y = -0.11657, Z = 0.13637	
	t = 23.4 s, 颤振, fc = 650.00 Hz, Xf = 0.1868, n_new = 9750.00 rpm, pass = 0.0002 s	
主轴转速: 9771	采集数据: X = -0.25995, Y = -0.023085, Z = -0.31214	
	t = 23.5 s, 颤振, fc = 650.00 Hz, Xf = 0.2750, n_new = 9750.00 rpm, pass = 0.0002 s	
主轴转速: 9797	采集数据: X = 0.21593, Y = -0.16962, Z = 0.12181	
	t = 23.6 s, 颤振, fc = 650.00 Hz, Xf = 0.2396, n_new = 9750.00 rpm, pass = 0.0002 s	
主轴转速: 9797	采集数据: X = -0.16034, Y = -0.076072, Z = 0.27994	
	t = 23.7 s, 颤振, fc = 650.00 Hz, Xf = 0.2194, n_new = 9750.00 rpm, pass = 0.0003 s	
主轴转速: 9806	采集数据: X = 0.064082, Y = 0.26481, Z = -0.060827	
	t = 23.8 s, 颤振, fc = 660.00 Hz, Xf = 0.1907, n_new = 9900.00 rpm, pass = 0.0003 s	
主轴转速: 9806	采集数据: X = -0.48438, Y = 0.068515, Z = -0.22603	
	t = 23.9 s, 颤振, fc = 660.00 Hz, Xf = 0.1917, n_new = 9900.00 rpm, pass = 0.0003 s	
主轴转速: 9886	采集数据: X = 0.40297, Y = -0.16347, Z = 0.085061	
	t = 24.0 s, 颤振, fc = 660.00 Hz, Xf = 0.1967, n_new = 9900.00 rpm, pass = 0.0165 s	
主轴转速: 9886	采集数据: X = -0.1819, Y = 0.15543, Z = 0.075615	
	t = 24.1 s, 颤振, fc = 660.00 Hz, Xf = 0.2251, n_new = 9900.00 rpm, pass = 0.0003 s	
主轴转速: 9907	采集数据: X = -0.20796, Y = -0.18046, Z = 0.0037682	
	t = 24.2 s, 稳定, fc = NaN Hz, Xf = 0.1103, n_new = NaN rpm, pass = 0.0002 s	
更新目标转速为: 10050	采集数据: X = -0.23243, Y = -0.042209, Z = -0.022435	
	t = 24.3 s, 颤振, fc = 670.00 Hz, Xf = 0.1961, n_new = 10050.00 rpm, pass = 0.0003 s	
主轴转速: 9907	采集数据: X = -0.13672, Y = -0.043792, Z = -0.061985	
	t = 24.4 s, 颤振, fc = 670.00 Hz, Xf = 0.2330, n_new = 10050.00 rpm, pass = 0.0002 s	
主轴转速: 9954	采集数据: X = 0.4476, Y = 0.0013986, Z = -0.18447	
	t = 24.5 s, 颤振, fc = 670.00 Hz, Xf = 0.2205, n_new = 10050.00 rpm, pass = 0.0002 s	
主轴转速: 9954	采集数据: X = -0.32145, Y = -0.021806, Z = 0.22321	
	t = 24.6 s, 颤振, fc = 670.00 Hz, Xf = 0.2283, n_new = 10050.00 rpm, pass = 0.0002 s	
主轴转速: 9982	采集数据: X = 0.47597, Y = -0.18174, Z = 0.22248	
	t = 24.7 s, 颤振, fc = 670.00 Hz, Xf = 0.2279, n_new = 10050.00 rpm, pass = 0.0003 s	
主轴转速: 9982	采集数据: X = -0.40127, Y = 0.18971, Z = -0.28581	
	t = 24.8 s, 颤振, fc = 670.00 Hz, Xf = 0.2374, n_new = 10050.00 rpm, pass = 0.0065 s	
主轴转速: 10071	采集数据: X = -0.067614, Y = 0.22224, Z = -0.17789	
	t = 24.9 s, 颤振, fc = 670.00 Hz, Xf = 0.2923, n_new = 10050.00 rpm, pass = 0.0002 s	
更新目标转速为: 10200	采集数据: X = 0.053732, Y = -0.086608, Z = -0.17478	
	t = 25.0 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10001	采集数据: X = 0.38318, Y = -0.22906, Z = -0.13761	
	t = 25.1 s, 颤振, fc = 680.00 Hz, Xf = 0.2033, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10001	采集数据: X = 0.13343, Y = 0.39655, Z = 0.38933	
	t = 25.2 s, 颤振, fc = 680.00 Hz, Xf = 0.2387, n_new = 10200.00 rpm, pass = 0.0003 s	
主轴转速: 10080	采集数据: X = 0.23889, Y = -0.027165, Z = -0.10373	
	t = 25.3 s, 颤振, fc = 680.00 Hz, Xf = 0.2570, n_new = 10200.00 rpm, pass = 0.0003 s	
主轴转速: 10080	采集数据: X = -0.27347, Y = -0.099033, Z = -0.11774	
	t = 25.4 s, 颤振, fc = 680.00 Hz, Xf = 0.2515, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10207	采集数据: X = -0.53966, Y = -0.2435, Z = 0.084817	
	t = 25.5 s, 颤振, fc = 680.00 Hz, Xf = 0.2428, n_new = 10200.00 rpm, pass = 0.0081 s	
更新目标转速为: 10350	采集数据: X = -0.27609, Y = 0.18015, Z = -0.11464	
	t = 25.6 s, 颤振, fc = 680.00 Hz, Xf = 0.3043, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10207	采集数据: X = -0.2924, Y = -0.081918, Z = 0.13662	
	t = 25.7 s, 颤振, fc = 680.00 Hz, Xf = 0.3661, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10249	采集数据: X = 0.19712, Y = 0.098724, Z = 0.1527	
	t = 25.8 s, 颤振, fc = 690.00 Hz, Xf = 0.2066, n_new = 10350.00 rpm, pass = 0.0004 s	
主轴转速: 10249	采集数据: X = -0.12454, Y = 0.2315, Z = 0.071654	
	t = 25.9 s, 颤振, fc = 690.00 Hz, Xf = 0.2297, n_new = 10350.00 rpm, pass = 0.0003 s	
主轴转速: 10254	采集数据: X = 0.38696, Y = -0.070225, Z = -0.0064086	
	t = 26.0 s, 颤振, fc = 690.00 Hz, Xf = 0.2291, n_new = 10350.00 rpm, pass = 0.0100 s	
主轴转速: 10254	采集数据: X = -0.32206, Y = -0.13204, Z = 0.13741	
	t = 26.1 s, 颤振, fc = 690.00 Hz, Xf = 0.2810, n_new = 10350.00 rpm, pass = 0.0003 s	
主轴转速: 10301	采集数据: X = -0.50678, Y = 0.10439, Z = 0.079211	
	t = 26.2 s, 稳定, fc = NaN Hz, Xf = 0.0970, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10301	采集数据: X = -0.012268, Y = -0.13771, Z = -0.27454	
	t = 26.3 s, 颤振, fc = 700.00 Hz, Xf = 0.2000, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10336	采集数据: X = -0.22957, Y = -0.067971, Z = -0.19891	
	t = 26.4 s, 颤振, fc = 700.00 Hz, Xf = 0.2155, n_new = 10500.00 rpm, pass = 0.0003 s	
主轴转速: 10336	采集数据: X = 0.021097, Y = 0.37596, Z = 0.060563	
	t = 26.5 s, 颤振, fc = 700.00 Hz, Xf = 0.2155, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10355	采集数据: X = -0.23907, Y = 0.10439, Z = 0.13662	
	t = 26.6 s, 颤振, fc = 700.00 Hz, Xf = 0.2164, n_new = 10500.00 rpm, pass = 0.0003 s	
更新目标转速为: 10500	采集数据: X = 0.54234, Y = -0.16018, Z = 0.080003	
	t = 26.7 s, 颤振, fc = 700.00 Hz, Xf = 0.2194, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10355	采集数据: X = -0.67178, Y = -0.20007, Z = 0.039722	
	t = 26.8 s, 颤振, fc = 700.00 Hz, Xf = 0.2151, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10402	采集数据: X = 0.39055, Y = -0.018882, Z = -0.22317	
	t = 26.9 s, 颤振, fc = 700.00 Hz, Xf = 0.2122, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10402	采集数据: X = -0.22665, Y = 0.1631, Z = 0.009984	
	t = 27.0 s, 颤振, fc = 700.00 Hz, Xf = 0.2083, n_new = 10500.00 rpm, pass = 0.0081 s	
主轴转速: 10441	采集数据: X = -0.010137, Y = 0.12455, Z = 0.25715	
	t = 27.1 s, 颤振, fc = 700.00 Hz, Xf = 0.2647, n_new = 10500.00 rpm, pass = 0.0003 s	
主轴转速: 10542	采集数据: X = 0.09556, Y = 0.20592, Z = 0.36044	
	t = 27.2 s, 颤振, fc = 700.00 Hz, Xf = 0.2919, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10542	采集数据: X = 0.048557, Y = -0.04769, Z = 0.14423	
	t = 27.3 s, 颤振, fc = 710.00 Hz, Xf = 0.1595, n_new = 10650.00 rpm, pass = 0.0002 s	
主轴转速: 10451	采集数据: X = -0.24954, Y = 0.0017641, Z = -0.12097	
	t = 27.4 s, 颤振, fc = 710.00 Hz, Xf = 0.1860, n_new = 10650.00 rpm, pass = 0.0002 s	
主轴转速: 10451	采集数据: X = 0.44973, Y = -0.13503, Z = 0.083415	
	t = 27.5 s, 颤振, fc = 710.00 Hz, Xf = 0.1885, n_new = 10650.00 rpm, pass = 0.0002 s	
主轴转速: 10502	采集数据: X = -0.069562, Y = 0.0049311, Z = -0.30184	
	t = 27.6 s, 稳定, fc = NaN Hz, Xf = 0.0944, n_new = NaN rpm, pass = 0.0002 s	
更新目标转速为: 10650	采集数据: X = -0.05909, Y = -0.043671, Z = 0.069095	
	t = 27.7 s, 稳定, fc = NaN Hz, Xf = 0.0943, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10502	采集数据: X = 0.018479, Y = 0.2491, Z = 0.22577	
	t = 27.8 s, 颤振, fc = 710.00 Hz, Xf = 0.1805, n_new = 10650.00 rpm, pass = 0.0003 s	
主轴转速: 10519	采集数据: X = 0.16436, Y = 0.13332, Z = -0.019267	
	t = 27.9 s, 颤振, fc = 710.00 Hz, Xf = 0.1732, n_new = 10650.00 rpm, pass = 0.0002 s	
主轴转速: 10519	采集数据: X = -0.09075, Y = -0.11651, Z = 0.12089	
	t = 28.0 s, 颤振, fc = 710.00 Hz, Xf = 0.1675, n_new = 10650.00 rpm, pass = 0.0086 s	
主轴转速: 10617	采集数据: X = 0.27511, Y = 0.18271, Z = -0.046689	
	t = 28.1 s, 颤振, fc = 710.00 Hz, Xf = 0.1696, n_new = 10650.00 rpm, pass = 0.0002 s	
主轴转速: 10617	采集数据: X = 0.0063627, Y = -0.084598, Z = 0.13899	
	t = 28.2 s, 稳定, fc = NaN Hz, Xf = 0.0968, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10730	采集数据: X = -0.30221, Y = 0.50879, Z = 0.075067	
	t = 28.3 s, 颤振, fc = 1080.00 Hz, Xf = 0.2758, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10730	采集数据: X = -0.14129, Y = -0.089958, Z = 0.080734	
	t = 28.4 s, 颤振, fc = 1080.00 Hz, Xf = 0.3328, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10688	采集数据: X = -0.18744, Y = -0.37176, Z = 0.0032198	
	t = 28.5 s, 颤振, fc = 1610.00 Hz, Xf = 0.3073, n_new = 10733.33 rpm, pass = 0.0003 s	
主轴转速: 10688	采集数据: X = -0.12472, Y = -0.10713, Z = -0.16186	
	t = 28.6 s, 稳定, fc = NaN Hz, Xf = 0.1024, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10716	采集数据: X = 0.15127, Y = 0.17364, Z = -0.14273	
	t = 28.7 s, 稳定, fc = NaN Hz, Xf = 0.1022, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10716	采集数据: X = 0.2496, Y = -0.012975, Z = -0.037061	
	t = 28.8 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10685	采集数据: X = -0.075224, Y = 0.17418, Z = 0.23613	
	t = 28.9 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10685	采集数据: X = -0.13501, Y = 0.13825, Z = 0.0035854	
	t = 29.0 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10697	采集数据: X = -0.26982, Y = -0.24173, Z = -0.063447	
	t = 29.1 s, 稳定, fc = NaN Hz, Xf = 0.1017, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10706	采集数据: X = -0.063291, Y = -0.10841, Z = 0.0046214	
	t = 29.2 s, 稳定, fc = NaN Hz, Xf = 0.1036, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10706	采集数据: X = 0.033396, Y = 0.12607, Z = -0.19313	
	t = 29.3 s, 稳定, fc = NaN Hz, Xf = 0.1026, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10598	采集数据: X = 0.23785, Y = -0.044097, Z = 0.12821	
	t = 29.4 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10598	采集数据: X = 0.067066, Y = 0.11285, Z = 0.11718	
	t = 29.5 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10645	采集数据: X = -0.15091, Y = 0.070403, Z = 0.21797	
	t = 29.6 s, 稳定, fc = NaN Hz, Xf = 0.1054, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10645	采集数据: X = 0.0039273, Y = -0.077716, Z = 0.11864	
	t = 29.7 s, 稳定, fc = NaN Hz, Xf = 0.1064, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10641	采集数据: X = 0.11918, Y = 0.033678, Z = -0.18429	
	t = 29.8 s, 稳定, fc = NaN Hz, Xf = 0.1071, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10641	采集数据: X = -0.26756, Y = 0.032582, Z = -0.0022647	
	t = 29.9 s, 稳定, fc = NaN Hz, Xf = 0.1045, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10650	采集数据: X = 0.10634, Y = 0.11036, Z = -0.09477	
	t = 30.0 s, 稳定, fc = NaN Hz, Xf = 0.1070, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10650	采集数据: X = 0.16661, Y = -0.035327, Z = -0.20623	
	t = 30.1 s, 稳定, fc = NaN Hz, Xf = 0.1084, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10643	采集数据: X = 0.043503, Y = 0.18332, Z = 0.15916	
	t = 30.2 s, 稳定, fc = NaN Hz, Xf = 0.1067, n_new = NaN rpm, pass = 0.0004 s	
主轴转速: 10643	采集数据: X = 0.0087373, Y = 0.0015814, Z = 0.16983	
	t = 30.3 s, 稳定, fc = NaN Hz, Xf = 0.1079, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10636	采集数据: X = -0.07492, Y = -0.13101, Z = -0.17247	
	t = 30.4 s, 稳定, fc = NaN Hz, Xf = 0.1083, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10636	采集数据: X = -0.13508, Y = -0.1251, Z = -0.035537	
	t = 30.5 s, 稳定, fc = NaN Hz, Xf = 0.1070, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10594	采集数据: X = 0.030291, Y = 0.18222, Z = -0.14328	
	t = 30.6 s, 稳定, fc = NaN Hz, Xf = 0.1076, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10594	采集数据: X = 0.24156, Y = -0.031855, Z = -0.098183	
	t = 30.7 s, 稳定, fc = NaN Hz, Xf = 0.1082, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10577	采集数据: X = 0.0041099, Y = 0.1941, Z = 0.23686	
	t = 30.8 s, 稳定, fc = NaN Hz, Xf = 0.1070, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10601	采集数据: X = -0.12259, Y = 0.10798, Z = -0.010126	
	t = 30.9 s, 稳定, fc = NaN Hz, Xf = 0.1076, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10615	采集数据: X = -0.17252, Y = -0.20379, Z = -0.099767	
	t = 31.0 s, 稳定, fc = NaN Hz, Xf = 0.1077, n_new = NaN rpm, pass = 0.0041 s	
主轴转速: 10615	采集数据: X = 0.16856, Y = -0.0077979, Z = -0.14547	
	t = 31.1 s, 稳定, fc = NaN Hz, Xf = 0.1075, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10638	采集数据: X = -0.019818, Y = 0.072718, Z = -0.1242	
	t = 31.2 s, 稳定, fc = NaN Hz, Xf = 0.1082, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10638	采集数据: X = 0.19139, Y = -0.01334, Z = 0.013275	
	t = 31.3 s, 稳定, fc = NaN Hz, Xf = 0.1099, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10702	采集数据: X = -0.028951, Y = 0.011265, Z = -0.019693	
	t = 31.4 s, 稳定, fc = NaN Hz, Xf = 0.1086, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10702	采集数据: X = -0.18141, Y = 0.21237, Z = 0.23259	
	t = 31.5 s, 稳定, fc = NaN Hz, Xf = 0.1106, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10690	采集数据: X = -0.080643, Y = -0.077899, Z = 0.11017	
	t = 31.6 s, 稳定, fc = NaN Hz, Xf = 0.1111, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10690	采集数据: X = 0.11705, Y = -0.056765, Z = -0.11659	
	t = 31.7 s, 稳定, fc = NaN Hz, Xf = 0.1108, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10638	采集数据: X = -0.21715, Y = -0.079178, Z = 0.067388	
	t = 31.8 s, 稳定, fc = NaN Hz, Xf = 0.1117, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10638	采集数据: X = 0.19602, Y = 0.16353, Z = -0.11195	
	t = 31.9 s, 稳定, fc = NaN Hz, Xf = 0.1115, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10671	采集数据: X = 0.21861, Y = -0.06115, Z = -0.12298	
	t = 32.0 s, 稳定, fc = NaN Hz, Xf = 0.1122, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10671	采集数据: X = 0.11352, Y = 0.23935, Z = 0.33912	
	t = 32.1 s, 稳定, fc = NaN Hz, Xf = 0.1123, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10603	采集数据: X = -0.19231, Y = 0.10262, Z = 0.15356	
	t = 32.2 s, 稳定, fc = NaN Hz, Xf = 0.1114, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10603	采集数据: X = -0.16728, Y = -0.17151, Z = -0.018353	
	t = 32.3 s, 稳定, fc = NaN Hz, Xf = 0.1118, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10652	采集数据: X = -0.098544, Y = -0.050614, Z = -0.0067132	
	t = 32.4 s, 稳定, fc = NaN Hz, Xf = 0.1110, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10711	采集数据: X = -0.015252, Y = 0.065896, Z = -0.24157	
	t = 32.5 s, 稳定, fc = NaN Hz, Xf = 0.1096, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10636	采集数据: X = 0.21745, Y = -0.022232, Z = 0.014554	
	t = 32.6 s, 稳定, fc = NaN Hz, Xf = 0.1088, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10636	采集数据: X = 0.012999, Y = 0.13447, Z = 0.099381	
	t = 32.7 s, 稳定, fc = NaN Hz, Xf = 0.1096, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10638	采集数据: X = -0.079852, Y = 0.12132, Z = 0.17062	
	t = 32.8 s, 稳定, fc = NaN Hz, Xf = 0.1093, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10638	采集数据: X = 0.074372, Y = -0.036118, Z = 0.15697	
	t = 32.9 s, 稳定, fc = NaN Hz, Xf = 0.1106, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10704	采集数据: X = 0.18458, Y = 0.037089, Z = -0.19142	
	t = 33.0 s, 稳定, fc = NaN Hz, Xf = 0.1105, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10704	采集数据: X = -0.21989, Y = -0.10037, Z = 0.0028542	
	t = 33.1 s, 稳定, fc = NaN Hz, Xf = 0.1108, n_new = NaN rpm, pass = 0.0002 s	
