开始记录数据...	开始记录数据...	
	t = 20.7 s, 颤振, fc = 660.00 Hz, Xf = 0.1880, n_new = 9900.00 rpm, pass = 0.0002 s	
主轴转速: 9764	采集数据: X = 0.24376, Y = -0.026008, Z = -0.10147	
	t = 20.8 s, 颤振, fc = 660.00 Hz, Xf = 0.1944, n_new = 9900.00 rpm, pass = 0.0127 s	
主轴转速: 9947	采集数据: X = -0.197, Y = 0.048782, Z = -0.21598	
	t = 20.9 s, 颤振, fc = 660.00 Hz, Xf = 0.2435, n_new = 9900.00 rpm, pass = 0.0002 s	
主轴转速: 9947	采集数据: X = 0.28851, Y = -0.011452, Z = 0.094445	
	t = 21.0 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 9949	采集数据: X = -0.50885, Y = 0.12491, Z = -0.071979	
	t = 21.1 s, 颤振, fc = 670.00 Hz, Xf = 0.1762, n_new = 10050.00 rpm, pass = 0.0002 s	
主轴转速: 9898	采集数据: X = 0.37734, Y = -0.15037, Z = -0.38112	
	t = 21.2 s, 颤振, fc = 670.00 Hz, Xf = 0.2144, n_new = 10050.00 rpm, pass = 0.0002 s	
更新目标转速为: 10050	采集数据: X = -0.22549, Y = 0.042814, Z = -0.31604	
	t = 21.3 s, 颤振, fc = 660.00 Hz, Xf = 0.2418, n_new = 9900.00 rpm, pass = 0.0002 s	
主轴转速: 9898	采集数据: X = -0.012512, Y = 0.11389, Z = -0.15327	
	t = 21.4 s, 颤振, fc = 660.00 Hz, Xf = 0.2450, n_new = 9900.00 rpm, pass = 0.0002 s	
主轴转速: 9846	采集数据: X = 0.0060583, Y = 0.23052, Z = 0.18921	
	t = 21.5 s, 稳定, fc = NaN Hz, Xf = 0.0895, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 9846	采集数据: X = -0.4448, Y = -0.28424, Z = -0.032978	
	t = 21.6 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 9975	采集数据: X = 0.062865, Y = -0.15397, Z = 0.37964	
	t = 21.7 s, 稳定, fc = NaN Hz, Xf = 0.0882, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 9975	采集数据: X = 0.035953, Y = 0.02436, Z = -0.25333	
	t = 21.8 s, 颤振, fc = 670.00 Hz, Xf = 0.2354, n_new = 10050.00 rpm, pass = 0.0079 s	
主轴转速: 10045	采集数据: X = -0.39682, Y = 0.21487, Z = -0.4225	
	t = 21.9 s, 颤振, fc = 670.00 Hz, Xf = 0.2845, n_new = 10050.00 rpm, pass = 0.0004 s	
更新目标转速为: 10200	采集数据: X = -0.11529, Y = 0.12412, Z = 0.13052	
	t = 22.0 s, 颤振, fc = 670.00 Hz, Xf = 0.3556, n_new = 10050.00 rpm, pass = 0.0002 s	
主轴转速: 10045	采集数据: X = 0.45911, Y = -0.15104, Z = 0.15264	
	t = 22.1 s, 颤振, fc = 670.00 Hz, Xf = 0.2892, n_new = 10050.00 rpm, pass = 0.0002 s	
主轴转速: 10010	采集数据: X = -0.41905, Y = 0.061816, Z = 0.2332	
	t = 22.2 s, 颤振, fc = 680.00 Hz, Xf = 0.2380, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10010	采集数据: X = 0.37454, Y = 0.0084635, Z = 0.073604	
	t = 22.3 s, 颤振, fc = 680.00 Hz, Xf = 0.2425, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10181	采集数据: X = -0.38063, Y = 0.32845, Z = -0.2161	
	t = 22.4 s, 颤振, fc = 680.00 Hz, Xf = 0.2473, n_new = 10200.00 rpm, pass = 0.0063 s	
主轴转速: 10181	采集数据: X = 0.34294, Y = -0.21859, Z = -0.11128	
	t = 22.5 s, 颤振, fc = 680.00 Hz, Xf = 0.2885, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10247	采集数据: X = -0.22677, Y = -0.085816, Z = -0.25815	
	t = 22.6 s, 颤振, fc = 680.00 Hz, Xf = 0.3362, n_new = 10200.00 rpm, pass = 0.0002 s	
主轴转速: 10247	采集数据: X = -0.16966, Y = 0.11017, Z = -0.04547	
	t = 22.7 s, 颤振, fc = 680.00 Hz, Xf = 0.2580, n_new = 10200.00 rpm, pass = 0.0004 s	
主轴转速: 10249	采集数据: X = 0.25185, Y = 0.27748, Z = 0.29177	
	t = 22.8 s, 颤振, fc = 690.00 Hz, Xf = 0.2299, n_new = 10350.00 rpm, pass = 0.0002 s	
主轴转速: 10249	采集数据: X = -0.37515, Y = -0.22431, Z = 0.067754	
	t = 22.9 s, 颤振, fc = 690.00 Hz, Xf = 0.2477, n_new = 10350.00 rpm, pass = 0.0002 s	
主轴转速: 10235	采集数据: X = 0.2784, Y = -0.17455, Z = 0.19146	
	t = 23.0 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10235	采集数据: X = -0.15474, Y = 0.10232, Z = -0.34383	
	t = 23.1 s, 稳定, fc = NaN Hz, Xf = 0.0954, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10235	采集数据: X = 0.036319, Y = 0.27608, Z = -0.58673	
	t = 23.2 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10179	采集数据: X = -0.46374, Y = -0.24216, Z = 0.065926	
	t = 23.3 s, 稳定, fc = NaN Hz, Xf = 0.0923, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10179	采集数据: X = -0.15492, Y = 0.0021295, Z = 0.22205	
	t = 23.4 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10165	采集数据: X = -0.53333, Y = 0.12918, Z = 0.04283	
	t = 23.5 s, 稳定, fc = NaN Hz, Xf = 0.0917, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10165	采集数据: X = 0.16996, Y = 0.21676, Z = 0.091033	
	t = 23.6 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10200	采集数据: X = 0.048557, Y = -0.044706, Z = -0.19306	
	t = 23.7 s, 稳定, fc = NaN Hz, Xf = 0.0932, n_new = NaN rpm, pass = 0.0002 s	
更新目标转速为: 10350	采集数据: X = 0.1232, Y = -0.045132, Z = -0.35065	
	t = 23.8 s, 颤振, fc = 690.00 Hz, Xf = 0.2530, n_new = 10350.00 rpm, pass = 0.0002 s	
主轴转速: 10200	采集数据: X = 0.054828, Y = 0.0045048, Z = 0.11126	
	t = 23.9 s, 颤振, fc = 690.00 Hz, Xf = 0.2579, n_new = 10350.00 rpm, pass = 0.0002 s	
主轴转速: 10221	采集数据: X = 0.027125, Y = 0.53291, Z = -0.073502	
	t = 24.0 s, 颤振, fc = 690.00 Hz, Xf = 0.2425, n_new = 10350.00 rpm, pass = 0.0002 s	
主轴转速: 10221	采集数据: X = -0.23919, Y = -0.20196, Z = 0.13692	
	t = 24.1 s, 颤振, fc = 690.00 Hz, Xf = 0.2291, n_new = 10350.00 rpm, pass = 0.0003 s	
主轴转速: 10320	采集数据: X = -0.35372, Y = -0.090628, Z = -0.047603	
	t = 24.2 s, 颤振, fc = 690.00 Hz, Xf = 0.2316, n_new = 10350.00 rpm, pass = 0.0052 s	
主轴转速: 10320	采集数据: X = 0.57571, Y = -0.051771, Z = 0.24045	
	t = 24.3 s, 颤振, fc = 690.00 Hz, Xf = 0.2815, n_new = 10350.00 rpm, pass = 0.0003 s	
主轴转速: 10388	采集数据: X = 0.40553, Y = -0.23144, Z = 0.17226	
	t = 24.4 s, 颤振, fc = 690.00 Hz, Xf = 0.3196, n_new = 10350.00 rpm, pass = 0.0005 s	
主轴转速: 10388	采集数据: X = -0.35871, Y = 0.044336, Z = 0.21096	
	t = 24.5 s, 颤振, fc = 690.00 Hz, Xf = 0.2402, n_new = 10350.00 rpm, pass = 0.0003 s	
主轴转速: 10320	采集数据: X = 0.52937, Y = -0.062125, Z = 0.039174	
	t = 24.6 s, 颤振, fc = 700.00 Hz, Xf = 0.1945, n_new = 10500.00 rpm, pass = 0.0005 s	
主轴转速: 10320	采集数据: X = -0.13641, Y = 0.14994, Z = -0.20019	
	t = 24.7 s, 颤振, fc = 700.00 Hz, Xf = 0.2133, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10305	采集数据: X = 0.21167, Y = -0.20555, Z = 0.067754	
	t = 24.8 s, 稳定, fc = NaN Hz, Xf = 0.1114, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10305	采集数据: X = -0.27992, Y = 0.033191, Z = 0.058369	
	t = 24.9 s, 稳定, fc = NaN Hz, Xf = 0.1105, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10385	采集数据: X = 0.04192, Y = 0.29039, Z = -0.022557	
	t = 25.0 s, 颤振, fc = 700.00 Hz, Xf = 0.2190, n_new = 10500.00 rpm, pass = 0.0003 s	
主轴转速: 10385	采集数据: X = -0.51537, Y = 0.011631, Z = 0.12315	
	t = 25.1 s, 颤振, fc = 700.00 Hz, Xf = 0.2025, n_new = 10500.00 rpm, pass = 0.0003 s	
主轴转速: 10338	采集数据: X = 0.5122, Y = -0.1938, Z = 0.013214	
	t = 25.2 s, 颤振, fc = 700.00 Hz, Xf = 0.2142, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10343	采集数据: X = -0.49254, Y = -0.10025, Z = -0.0070789	
	t = 25.3 s, 颤振, fc = 700.00 Hz, Xf = 0.2190, n_new = 10500.00 rpm, pass = 0.0002 s	
更新目标转速为: 10500	采集数据: X = 0.34245, Y = 0.20579, Z = 0.16964	
	t = 25.4 s, 颤振, fc = 700.00 Hz, Xf = 0.2181, n_new = 10500.00 rpm, pass = 0.0003 s	
主轴转速: 10343	采集数据: X = -0.017139, Y = -0.020953, Z = -0.077829	
	t = 25.5 s, 稳定, fc = NaN Hz, Xf = 0.1072, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10357	采集数据: X = 0.053306, Y = -0.096353, Z = 0.099199	
	t = 25.6 s, 稳定, fc = NaN Hz, Xf = 0.1075, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10357	采集数据: X = -0.52292, Y = -0.071565, Z = 0.20548	
	t = 25.7 s, 颤振, fc = 700.00 Hz, Xf = 0.2181, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10364	采集数据: X = 0.098848, Y = 0.15756, Z = -0.32012	
	t = 25.8 s, 颤振, fc = 700.00 Hz, Xf = 0.2180, n_new = 10500.00 rpm, pass = 0.0084 s	
主轴转速: 10364	采集数据: X = -0.23621, Y = 0.037393, Z = -0.13365	
	t = 25.9 s, 颤振, fc = 700.00 Hz, Xf = 0.2547, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10512	采集数据: X = 0.19566, Y = 0.017843, Z = -0.03767	
	t = 26.0 s, 颤振, fc = 700.00 Hz, Xf = 0.2800, n_new = 10500.00 rpm, pass = 0.0002 s	
更新目标转速为: 10650	采集数据: X = -0.131, Y = 0.19794, Z = 0.088656	
	t = 26.1 s, 颤振, fc = 700.00 Hz, Xf = 0.2016, n_new = 10500.00 rpm, pass = 0.0002 s	
主轴转速: 10512	采集数据: X = 0.37046, Y = -0.22778, Z = -0.01817	
	t = 26.2 s, 颤振, fc = 710.00 Hz, Xf = 0.1890, n_new = 10650.00 rpm, pass = 0.0003 s	
主轴转速: 10526	采集数据: X = -0.02956, Y = -0.24782, Z = -0.26339	
	t = 26.3 s, 颤振, fc = 710.00 Hz, Xf = 0.1920, n_new = 10650.00 rpm, pass = 0.0002 s	
主轴转速: 10526	采集数据: X = 0.14829, Y = 0.071195, Z = 0.1265	
	t = 26.4 s, 颤振, fc = 710.00 Hz, Xf = 0.1924, n_new = 10650.00 rpm, pass = 0.0065 s	
主轴转速: 10605	采集数据: X = -0.083992, Y = 0.14373, Z = -0.050406	
	t = 26.5 s, 颤振, fc = 710.00 Hz, Xf = 0.2275, n_new = 10650.00 rpm, pass = 0.0002 s	
主轴转速: 10605	采集数据: X = -0.043868, Y = -0.052441, Z = 0.10877	
	t = 26.6 s, 稳定, fc = NaN Hz, Xf = 0.1384, n_new = NaN rpm, pass = 0.0004 s	
主轴转速: 10636	采集数据: X = 0.43646, Y = -0.060602, Z = -0.055952	
	t = 26.7 s, 稳定, fc = NaN Hz, Xf = 0.1456, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10636	采集数据: X = -0.43993, Y = -0.0416, Z = 0.024061	
	t = 26.8 s, 颤振, fc = 720.00 Hz, Xf = 0.1669, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10704	采集数据: X = 0.4406, Y = -0.024973, Z = -0.091723	
	t = 26.9 s, 颤振, fc = 720.00 Hz, Xf = 0.1717, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10704	采集数据: X = -0.39189, Y = -0.032464, Z = -0.22402	
	t = 27.0 s, 颤振, fc = 720.00 Hz, Xf = 0.1683, n_new = 10800.00 rpm, pass = 0.0003 s	
主轴转速: 10695	采集数据: X = -0.069257, Y = 0.049269, Z = 0.12802	
	t = 27.1 s, 颤振, fc = 720.00 Hz, Xf = 0.1749, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10685	采集数据: X = -0.33758, Y = -0.057435, Z = -0.043216	
	t = 27.2 s, 颤振, fc = 720.00 Hz, Xf = 0.1750, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10685	采集数据: X = -0.30275, Y = 0.16761, Z = -0.20629	
	t = 27.3 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10688	采集数据: X = -0.48413, Y = 0.13782, Z = 0.047827	
	t = 27.4 s, 稳定, fc = NaN Hz, Xf = 0.1079, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10688	采集数据: X = 0.20485, Y = 0.13715, Z = -0.31567	
	t = 27.5 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10659	采集数据: X = 0.22452, Y = -0.039529, Z = -0.19057	
	t = 27.6 s, 稳定, fc = NaN Hz, Xf = 0.1091, n_new = NaN rpm, pass = 0.0002 s	
更新目标转速为: 10800	采集数据: X = 0.066883, Y = 0.49515, Z = -0.1423	
	t = 27.7 s, 稳定, fc = NaN Hz, Xf = 0.1077, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10659	采集数据: X = 0.24625, Y = 0.073144, Z = 0.13009	
	t = 27.8 s, 稳定, fc = NaN Hz, Xf = 0.1071, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10631	采集数据: X = -0.22823, Y = -0.14636, Z = 0.17275	
	t = 27.9 s, 稳定, fc = NaN Hz, Xf = 0.1083, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10631	采集数据: X = 0.13471, Y = 0.049269, Z = 0.14661	
	t = 28.0 s, 颤振, fc = 720.00 Hz, Xf = 0.1728, n_new = 10800.00 rpm, pass = 0.0053 s	
主轴转速: 10711	采集数据: X = -0.47232, Y = -0.097814, Z = 0.11675	
	t = 28.1 s, 颤振, fc = 720.00 Hz, Xf = 0.1990, n_new = 10800.00 rpm, pass = 0.0004 s	
主轴转速: 10711	采集数据: X = -0.33027, Y = -0.034839, Z = 0.16056	
	t = 28.2 s, 颤振, fc = 720.00 Hz, Xf = 0.2189, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10784	采集数据: X = 0.098057, Y = 0.16401, Z = 0.24204	
	t = 28.3 s, 颤振, fc = 720.00 Hz, Xf = 0.1639, n_new = 10800.00 rpm, pass = 0.0002 s	
主轴转速: 10784	采集数据: X = 0.040093, Y = -0.044036, Z = -0.21878	
	t = 28.4 s, 颤振, fc = 730.00 Hz, Xf = 0.1570, n_new = 10950.00 rpm, pass = 0.0004 s	
主轴转速: 10859	采集数据: X = -0.11924, Y = 0.10238, Z = -0.072101	
	t = 28.5 s, 颤振, fc = 730.00 Hz, Xf = 0.1647, n_new = 10950.00 rpm, pass = 0.0002 s	
主轴转速: 10859	采集数据: X = 0.23584, Y = 0.018695, Z = 0.12534	
	t = 28.6 s, 颤振, fc = 730.00 Hz, Xf = 0.1677, n_new = 10950.00 rpm, pass = 0.0002 s	
主轴转速: 10760	采集数据: X = -0.040398, Y = 0.04793, Z = -0.033283	
	t = 28.7 s, 颤振, fc = 730.00 Hz, Xf = 0.1598, n_new = 10950.00 rpm, pass = 0.0002 s	
主轴转速: 10760	采集数据: X = -0.024446, Y = 0.20098, Z = 0.1577	
	t = 28.8 s, 稳定, fc = NaN Hz, Xf = 0.0938, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10786	采集数据: X = 0.10579, Y = 0.14806, Z = 0.18019	
	t = 28.9 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10786	采集数据: X = 0.49491, Y = -0.10092, Z = -0.15382	
	t = 29.0 s, 稳定, fc = NaN Hz, Xf = 0.0928, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10734	采集数据: X = -0.29015, Y = 0.071317, Z = 0.13028	
	t = 29.1 s, 颤振, fc = 730.00 Hz, Xf = 0.1580, n_new = 10950.00 rpm, pass = 0.0002 s	
主轴转速: 10823	采集数据: X = 0.39798, Y = 0.046711, Z = 0.15118	
	t = 29.2 s, 颤振, fc = 730.00 Hz, Xf = 0.1540, n_new = 10950.00 rpm, pass = 0.0002 s	
主轴转速: 10823	采集数据: X = -0.31615, Y = -0.073331, Z = 0.090058	
	t = 29.3 s, 颤振, fc = 730.00 Hz, Xf = 0.1515, n_new = 10950.00 rpm, pass = 0.0002 s	
主轴转速: 10772	采集数据: X = 0.21867, Y = 0.011752, Z = 0.19883	
	t = 29.4 s, 稳定, fc = NaN Hz, Xf = 0.1464, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10772	采集数据: X = -0.046791, Y = 0.17881, Z = -0.23371	
	t = 29.5 s, 稳定, fc = NaN Hz, Xf = 0.1409, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10870	采集数据: X = -0.1467, Y = -0.0052399, Z = -0.37216	
	t = 29.6 s, 稳定, fc = NaN Hz, Xf = 0.0865, n_new = NaN rpm, pass = 0.0003 s	
更新目标转速为: 10933.3333	采集数据: X = 0.12984, Y = -0.04836, Z = 0.019186	
	t = 29.7 s, 稳定, fc = NaN Hz, Xf = 0.1097, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10870	采集数据: X = 0.056593, Y = 0.23826, Z = -0.43341	
	t = 29.8 s, 颤振, fc = 1090.00 Hz, Xf = 0.3291, n_new = 10900.00 rpm, pass = 0.0002 s	
主轴转速: 10802	采集数据: X = 0.012756, Y = 0.16858, Z = -0.03182	
	t = 29.9 s, 颤振, fc = 1090.00 Hz, Xf = 0.4291, n_new = 10900.00 rpm, pass = 0.0005 s	
主轴转速: 10802	采集数据: X = 0.18768, Y = 0.25232, Z = -0.18185	
	t = 30.0 s, 颤振, fc = 1640.00 Hz, Xf = 0.1548, n_new = 10933.33 rpm, pass = 0.0048 s	
主轴转速: 10917	采集数据: X = -0.18397, Y = 0.023081, Z = -0.20684	
	t = 30.1 s, 稳定, fc = NaN Hz, Xf = 0.1089, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10917	采集数据: X = 0.030413, Y = -0.048117, Z = -0.28728	
	t = 30.2 s, 稳定, fc = NaN Hz, Xf = 0.0881, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10952	采集数据: X = -0.15846, Y = 0.17315, Z = 0.17897	
	t = 30.3 s, 稳定, fc = NaN Hz, Xf = 0.1002, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10952	采集数据: X = -0.17812, Y = -0.30385, Z = 0.027656	
	t = 30.4 s, 稳定, fc = NaN Hz, Xf = 0.0740, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10927	采集数据: X = -0.19961, Y = -0.14465, Z = 0.028997	
	t = 30.5 s, 稳定, fc = NaN Hz, Xf = 0.0747, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10927	采集数据: X = 0.042285, Y = 0.11267, Z = -0.067652	
	t = 30.6 s, 稳定, fc = NaN Hz, Xf = 0.1014, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10964	采集数据: X = 0.14147, Y = 0.09781, Z = -0.14437	
	t = 30.7 s, 稳定, fc = NaN Hz, Xf = 0.1012, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10964	采集数据: X = -0.10524, Y = 0.12589, Z = 0.10444	
	t = 30.8 s, 稳定, fc = NaN Hz, Xf = 0.1003, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10880	采集数据: X = -0.26348, Y = -0.2287, Z = -0.17929	
	t = 30.9 s, 稳定, fc = NaN Hz, Xf = 0.0729, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10969	采集数据: X = 0.013973, Y = -0.10573, Z = 0.052702	
	t = 31.0 s, 稳定, fc = NaN Hz, Xf = 0.0724, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10969	采集数据: X = 0.086793, Y = 0.27236, Z = -0.056561	
	t = 31.1 s, 稳定, fc = NaN Hz, Xf = 0.1017, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10971	采集数据: X = 0.10768, Y = 0.02576, Z = -0.070029	
	t = 31.2 s, 稳定, fc = NaN Hz, Xf = 0.1033, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10971	采集数据: X = 0.044416, Y = 0.13307, Z = 0.040514	
	t = 31.3 s, 稳定, fc = NaN Hz, Xf = 0.1047, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10882	采集数据: X = -0.15608, Y = -0.10202, Z = -0.15888	
	t = 31.4 s, 稳定, fc = NaN Hz, Xf = 0.1022, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10882	采集数据: X = 0.15772, Y = -0.029541, Z = -0.084715	
	t = 31.5 s, 稳定, fc = NaN Hz, Xf = 0.1019, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10894	采集数据: X = 0.1727, Y = 0.29185, Z = 0.075737	
	t = 31.6 s, 稳定, fc = NaN Hz, Xf = 0.1030, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10894	采集数据: X = 0.078878, Y = -0.067058, Z = 0.010593	
	t = 31.7 s, 稳定, fc = NaN Hz, Xf = 0.1028, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10863	采集数据: X = 0.086976, Y = 0.071073, Z = -0.07271	
	t = 31.8 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10863	采集数据: X = -0.11699, Y = 0.05737, Z = -0.097268	
	t = 31.9 s, 稳定, fc = NaN Hz, Xf = 0.1054, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10931	采集数据: X = 0.15572, Y = -0.083563, Z = -0.14907	
	t = 32.0 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10931	采集数据: X = 0.11182, Y = 0.27943, Z = 0.3223	
	t = 32.1 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10922	采集数据: X = -0.0030137, Y = 0.0055401, Z = 0.14752	
	t = 32.2 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10922	采集数据: X = 0.063534, Y = 0.0032867, Z = -0.14047	
	t = 32.3 s, 稳定, fc = NaN Hz, Xf = 0.1021, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10924	采集数据: X = 0.094586, Y = 0.20135, Z = -0.15425	
	t = 32.4 s, 稳定, fc = NaN Hz, Xf = 0.0713, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10983	采集数据: X = 0.16552, Y = -0.022293, Z = -0.16692	
	t = 32.5 s, 稳定, fc = NaN Hz, Xf = 0.0721, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10983	采集数据: X = -0.10147, Y = 0.098663, Z = 0.21431	
	t = 32.6 s, 稳定, fc = NaN Hz, Xf = 0.0723, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10929	采集数据: X = -0.17039, Y = -0.096596, Z = 0.21187	
	t = 32.7 s, 稳定, fc = NaN Hz, Xf = 0.0723, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10929	采集数据: X = 0.18677, Y = -0.080944, Z = -0.12646	
	t = 32.8 s, 稳定, fc = NaN Hz, Xf = 0.0724, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10917	采集数据: X = 0.050018, Y = 0.24282, Z = 0.0094356	
	t = 32.9 s, 稳定, fc = NaN Hz, Xf = 0.0703, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10917	采集数据: X = 0.16692, Y = 0.10439, Z = 0.03503	
	t = 33.0 s, 稳定, fc = NaN Hz, Xf = 0.1057, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10927	采集数据: X = -0.12107, Y = -0.048056, Z = 0.1148	
	t = 33.1 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10927	采集数据: X = -0.19925, Y = -0.064317, Z = 0.18689	
	t = 33.2 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10959	采集数据: X = 0.218, Y = -0.03015, Z = -0.067043	
	t = 33.3 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10959	采集数据: X = -0.0075801, Y = 0.19099, Z = 0.0396	
	t = 33.4 s, 稳定, fc = NaN Hz, Xf = 0.0712, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10992	采集数据: X = 0.057689, Y = 0.037515, Z = 0.11364	
	t = 33.5 s, 稳定, fc = NaN Hz, Xf = 0.0705, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10992	采集数据: X = -0.043807, Y = -0.096718, Z = -0.11171	
	t = 33.6 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10905	采集数据: X = -0.23341, Y = -0.040443, Z = -0.026762	
	t = 33.7 s, 稳定, fc = NaN Hz, Xf = 0.0701, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10905	采集数据: X = 0.19894, Y = -0.027835, Z = 0.022842	
	t = 33.8 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0004 s	
主轴转速: 10905	采集数据: X = 0.045512, Y = 0.12168, Z = 0.060685	
	t = 33.9 s, 稳定, fc = NaN Hz, Xf = 0.1066, n_new = NaN rpm, pass = 0.0004 s	
主轴转速: 10905	采集数据: X = -0.25782, Y = 0.054385, Z = 0.14259	
	t = 34.0 s, 稳定, fc = NaN Hz, Xf = 0.1085, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10929	采集数据: X = 0.005693, Y = -0.19222, Z = -0.28435	
	t = 34.1 s, 稳定, fc = NaN Hz, Xf = 0.1057, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10929	采集数据: X = -0.11973, Y = -0.047751, Z = -0.10415	
	t = 34.2 s, 稳定, fc = NaN Hz, Xf = 0.0450, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10931	采集数据: X = 0.02889, Y = 0.11346, Z = 0.042586	
