开始记录数据...	开始记录数据...	
主轴数据: 9769	t = 20.6 s, 颤振, fc = 270.00 Hz, Xf = 0.2844, n_new = 8100.00 rpm, pass = 0.0055 s	
主轴数据: 9734	采集数据: X = -0.76153, Y = -0.41774, Z = 0.68171	
主轴数据: 9734	t = 20.7 s, 颤振, fc = 290.00 Hz, Xf = 0.8501, n_new = 5800.00 rpm, pass = 0.0054 s	
主轴数据: 9673	采集数据: X = -0.37594, Y = -3.0139, Z = 1.0283	
主轴数据: 9673	t = 20.8 s, 颤振, fc = 300.00 Hz, Xf = 0.7102, n_new = 6000.00 rpm, pass = 0.0047 s	
主轴数据: 9778	采集数据: X = -1.6562, Y = -0.42651, Z = 0.20724	
主轴数据: 9778	t = 20.9 s, 颤振, fc = 310.00 Hz, Xf = 0.5747, n_new = 6200.00 rpm, pass = 0.0152 s	
主轴数据: 9762	采集数据: X = 1.1487, Y = 0.22065, Z = -0.17698	
主轴数据: 9762	t = 21.0 s, 颤振, fc = 300.00 Hz, Xf = 0.4706, n_new = 9000.00 rpm, pass = 0.0192 s	
主轴数据: 9762	采集数据: X = 0.72433, Y = -0.60198, Z = -0.50026	
主轴数据: 9762	t = 21.1 s, 颤振, fc = 290.00 Hz, Xf = 0.8000, n_new = 8700.00 rpm, pass = 0.0127 s	
主轴数据: 9722	采集数据: X = -0.50331, Y = 0.095374, Z = 0.44637	
主轴数据: 9755	t = 21.2 s, 颤振, fc = 300.00 Hz, Xf = 0.8176, n_new = 9000.00 rpm, pass = 0.0049 s	
主轴数据: 9755	采集数据: X = -0.4725, Y = -1.0093, Z = 0.88263	
主轴数据: 9750	t = 21.3 s, 颤振, fc = 1540.00 Hz, Xf = 0.3699, n_new = 6600.00 rpm, pass = 0.0092 s	
主轴数据: 9750	采集数据: X = 0.55379, Y = -1.0695, Z = 1.3328	
主轴数据: 9703	t = 21.4 s, 颤振, fc = 320.00 Hz, Xf = 0.6962, n_new = 6400.00 rpm, pass = 0.0108 s	
主轴数据: 9703	采集数据: X = 0.12448, Y = 1.0485, Z = -0.27814	
	t = 21.5 s, 颤振, fc = 1630.00 Hz, Xf = 0.6022, n_new = 6985.71 rpm, pass = 0.0049 s	
	采集数据: X = -0.54143, Y = -0.8347, Z = 0.43467	
	t = 21.6 s, 颤振, fc = 320.00 Hz, Xf = 0.6544, n_new = 9600.00 rpm, pass = 0.0053 s	
	采集数据: X = 0.32224, Y = 0.3678, Z = -0.38411	
	t = 21.7 s, 颤振, fc = 310.00 Hz, Xf = 0.6756, n_new = 9300.00 rpm, pass = 0.0062 s	
	采集数据: X = 0.36279, Y = 1.1776, Z = -0.3888	
	t = 21.8 s, 颤振, fc = 320.00 Hz, Xf = 0.7340, n_new = 9600.00 rpm, pass = 0.0079 s	
	采集数据: X = 0.066396, Y = 0.52895, Z = -0.00061936	
	t = 21.9 s, 颤振, fc = 320.00 Hz, Xf = 0.3597, n_new = 9600.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.35073, Y = 0.09239, Z = 0.21858	
	t = 22.0 s, 稳定, fc = NaN Hz, Xf = 0.1312, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20966, Y = -0.12924, Z = 0.31864	
	t = 22.1 s, 稳定, fc = NaN Hz, Xf = 0.1289, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29788, Y = -0.0059099, Z = -0.17155	
	t = 22.2 s, 稳定, fc = NaN Hz, Xf = 0.1257, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.015982, Y = -0.056765, Z = 0.12796	
	t = 22.3 s, 稳定, fc = NaN Hz, Xf = 0.1034, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17544, Y = -0.046898, Z = -0.53316	
	t = 22.4 s, 稳定, fc = NaN Hz, Xf = 0.1152, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.083383, Y = 0.17199, Z = 0.38159	
	t = 22.5 s, 稳定, fc = NaN Hz, Xf = 0.1321, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.042833, Y = -0.19898, Z = -0.3877	
	t = 22.6 s, 稳定, fc = NaN Hz, Xf = 0.1320, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.13788, Y = -0.017604, Z = 0.35136	
	t = 22.7 s, 稳定, fc = NaN Hz, Xf = 0.1288, n_new = NaN rpm, pass = 0.0010 s	
	采集数据: X = -0.16734, Y = -0.093551, Z = 0.0007213	
	t = 22.8 s, 稳定, fc = NaN Hz, Xf = 0.1501, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.51756, Y = 0.023385, Z = 0.2488	
	t = 22.9 s, 稳定, fc = NaN Hz, Xf = 0.1615, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.1819, Y = -0.18436, Z = -0.085751	
	t = 23.0 s, 稳定, fc = NaN Hz, Xf = 0.1240, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25453, Y = 0.15573, Z = -0.61068	
	t = 23.1 s, 稳定, fc = NaN Hz, Xf = 0.1014, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.33965, Y = 0.10262, Z = -0.09282	
	t = 23.2 s, 稳定, fc = NaN Hz, Xf = 0.1019, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.14336, Y = 0.31737, Z = 0.15112	
	t = 23.3 s, 稳定, fc = NaN Hz, Xf = 0.1234, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.042529, Y = -0.24088, Z = 0.12991	
	t = 23.4 s, 稳定, fc = NaN Hz, Xf = 0.1169, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12485, Y = -0.03959, Z = 0.32358	
	t = 23.5 s, 稳定, fc = NaN Hz, Xf = 0.1058, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27724, Y = -0.087948, Z = -0.46144	
	t = 23.6 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10731, Y = -0.10518, Z = -0.50861	
	t = 23.7 s, 稳定, fc = NaN Hz, Xf = 0.1174, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.24035, Y = -0.19672, Z = 0.13064	
	t = 23.8 s, 稳定, fc = NaN Hz, Xf = 0.1204, n_new = NaN rpm, pass = 0.0046 s	
	采集数据: X = -0.49893, Y = -0.083624, Z = 0.1159	
	t = 23.9 s, 稳定, fc = NaN Hz, Xf = 0.1190, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27566, Y = 0.035627, Z = -0.1523	
	t = 24.0 s, 稳定, fc = NaN Hz, Xf = 0.1071, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.058177, Y = -0.022537, Z = 0.10084	
	t = 24.1 s, 稳定, fc = NaN Hz, Xf = 0.1203, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.069867, Y = -0.11499, Z = 0.056419	
	t = 24.2 s, 稳定, fc = NaN Hz, Xf = 0.1177, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.22586, Y = -0.25836, Z = 0.11328	
	t = 24.3 s, 稳定, fc = NaN Hz, Xf = 0.1066, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0075193, Y = -0.087461, Z = 0.11529	
	t = 24.4 s, 稳定, fc = NaN Hz, Xf = 0.1087, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24382, Y = 0.15823, Z = -0.037426	
	t = 24.5 s, 稳定, fc = NaN Hz, Xf = 0.1171, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.028403, Y = -0.0090769, Z = -0.19404	
	t = 24.6 s, 稳定, fc = NaN Hz, Xf = 0.1208, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0022831, Y = 0.082828, Z = 0.014128	
	t = 24.7 s, 稳定, fc = NaN Hz, Xf = 0.1218, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2591, Y = 0.14678, Z = 0.24576	
	t = 24.8 s, 稳定, fc = NaN Hz, Xf = 0.1167, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.52943, Y = -0.17224, Z = 0.024122	
	t = 24.9 s, 稳定, fc = NaN Hz, Xf = 0.1171, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.26963, Y = -0.010051, Z = -0.13663	
	t = 25.0 s, 稳定, fc = NaN Hz, Xf = 0.1180, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.36888, Y = 0.066627, Z = -0.18216	
	t = 25.1 s, 稳定, fc = NaN Hz, Xf = 0.1124, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16467, Y = 0.3924, Z = 0.23771	
	t = 25.2 s, 稳定, fc = NaN Hz, Xf = 0.1206, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.07565, Y = -0.25008, Z = 0.078175	
	t = 25.3 s, 稳定, fc = NaN Hz, Xf = 0.1242, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.55513, Y = 0.030876, Z = -0.04352	
	t = 25.4 s, 稳定, fc = NaN Hz, Xf = 0.1182, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.26994, Y = -0.22066, Z = -0.2448	
	t = 25.5 s, 稳定, fc = NaN Hz, Xf = 0.1159, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25746, Y = 0.19447, Z = -0.44998	
	t = 25.6 s, 稳定, fc = NaN Hz, Xf = 0.1199, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.17569, Y = 0.12388, Z = 0.11785	
	t = 25.7 s, 稳定, fc = NaN Hz, Xf = 0.1182, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.028708, Y = 0.2776, Z = 0.28915	
	t = 25.8 s, 稳定, fc = NaN Hz, Xf = 0.1191, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11924, Y = -0.17991, Z = -0.043216	
	t = 25.9 s, 稳定, fc = NaN Hz, Xf = 0.1122, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0040488, Y = -0.082284, Z = -0.07204	
	t = 26.0 s, 稳定, fc = NaN Hz, Xf = 0.1224, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.26866, Y = -0.087217, Z = -0.25254	
	t = 26.1 s, 稳定, fc = NaN Hz, Xf = 0.1122, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1064, Y = 0.082889, Z = -0.4888	
	t = 26.2 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27864, Y = -0.25409, Z = 0.13546	
	t = 26.3 s, 稳定, fc = NaN Hz, Xf = 0.1278, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.43177, Y = 0.19891, Z = 0.39884	
	t = 26.4 s, 稳定, fc = NaN Hz, Xf = 0.1203, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23773, Y = 0.028745, Z = -0.1899	
	t = 26.5 s, 稳定, fc = NaN Hz, Xf = 0.1090, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.091603, Y = -0.038737, Z = 0.067632	
	t = 26.6 s, 稳定, fc = NaN Hz, Xf = 0.1107, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.097935, Y = -0.086547, Z = 0.13351	
	t = 26.7 s, 稳定, fc = NaN Hz, Xf = 0.1241, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.25131, Y = -0.043853, Z = 0.29451	
	t = 26.8 s, 稳定, fc = NaN Hz, Xf = 0.1134, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.045512, Y = -0.17498, Z = 0.13838	
	t = 26.9 s, 稳定, fc = NaN Hz, Xf = 0.1171, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19791, Y = 0.23795, Z = 0.10938	
	t = 27.0 s, 稳定, fc = NaN Hz, Xf = 0.1161, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.042163, Y = 0.073509, Z = 0.026803	
	t = 27.1 s, 稳定, fc = NaN Hz, Xf = 0.1193, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.043077, Y = -0.050735, Z = 0.067998	
	t = 27.2 s, 稳定, fc = NaN Hz, Xf = 0.1144, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27067, Y = 0.18094, Z = 0.44277	
	t = 27.3 s, 稳定, fc = NaN Hz, Xf = 0.1085, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.52115, Y = -0.079056, Z = 0.112	
	t = 27.4 s, 稳定, fc = NaN Hz, Xf = 0.1176, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26653, Y = -0.049639, Z = -0.22835	
	t = 27.5 s, 稳定, fc = NaN Hz, Xf = 0.1175, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.21471, Y = 0.19045, Z = 0.059284	
	t = 27.6 s, 稳定, fc = NaN Hz, Xf = 0.1148, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.12034, Y = 0.39204, Z = 0.31571	
	t = 27.7 s, 稳定, fc = NaN Hz, Xf = 0.1133, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13818, Y = -0.053537, Z = 0.24436	
	t = 27.8 s, 稳定, fc = NaN Hz, Xf = 0.1140, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.52596, Y = 0.013945, Z = -0.13054	
	t = 27.9 s, 稳定, fc = NaN Hz, Xf = 0.1121, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.39548, Y = -0.095317, Z = -0.26552	
	t = 28.0 s, 稳定, fc = NaN Hz, Xf = 0.1130, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.084479, Y = 0.17967, Z = -0.41933	
	t = 28.1 s, 稳定, fc = NaN Hz, Xf = 0.1249, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1394, Y = -0.02546, Z = 0.14868	
	t = 28.2 s, 稳定, fc = NaN Hz, Xf = 0.1258, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.059029, Y = 0.21883, Z = 0.22528	
	t = 28.3 s, 稳定, fc = NaN Hz, Xf = 0.1163, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.072728, Y = -0.19331, Z = 0.012483	
	t = 28.4 s, 稳定, fc = NaN Hz, Xf = 0.1166, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.19547, Y = -0.27249, Z = 0.11651	
	t = 28.5 s, 稳定, fc = NaN Hz, Xf = 0.1244, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37484, Y = 0.12954, Z = -0.3434	
	t = 28.6 s, 稳定, fc = NaN Hz, Xf = 0.1234, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.23012, Y = 0.27023, Z = -0.33987	
	t = 28.7 s, 稳定, fc = NaN Hz, Xf = 0.1125, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27615, Y = -0.2544, Z = 0.04801	
	t = 28.8 s, 稳定, fc = NaN Hz, Xf = 0.1125, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41058, Y = 0.047381, Z = 0.28982	
	t = 28.9 s, 稳定, fc = NaN Hz, Xf = 0.1260, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14409, Y = -0.02211, Z = -0.34931	
	t = 29.0 s, 稳定, fc = NaN Hz, Xf = 0.1224, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.28522, Y = -0.14837, Z = 0.12766	
	t = 29.1 s, 稳定, fc = NaN Hz, Xf = 0.1165, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.057446, Y = -0.052258, Z = 0.14569	
	t = 29.2 s, 稳定, fc = NaN Hz, Xf = 0.1222, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.58587, Y = 0.03045, Z = 0.0062058	
	t = 29.3 s, 稳定, fc = NaN Hz, Xf = 0.1148, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14634, Y = 0.041352, Z = -0.39794	
	t = 29.4 s, 稳定, fc = NaN Hz, Xf = 0.1139, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20771, Y = -0.0065189, Z = -0.044556	
	t = 29.5 s, 稳定, fc = NaN Hz, Xf = 0.1273, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.08661, Y = 0.39734, Z = 0.34509	
	t = 29.6 s, 稳定, fc = NaN Hz, Xf = 0.1280, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.040093, Y = -0.14167, Z = -0.055647	
	t = 29.7 s, 稳定, fc = NaN Hz, Xf = 0.1272, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.35609, Y = 0.0090117, Z = -0.11141	
	t = 29.8 s, 稳定, fc = NaN Hz, Xf = 0.1285, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.59513, Y = -0.0051181, Z = -0.26296	
	t = 29.9 s, 稳定, fc = NaN Hz, Xf = 0.1120, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.019392, Y = 0.24806, Z = -0.31025	
	t = 30.0 s, 稳定, fc = NaN Hz, Xf = 0.1147, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25289, Y = -0.02613, Z = 0.18738	
	t = 30.1 s, 稳定, fc = NaN Hz, Xf = 0.1242, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13027, Y = 0.20378, Z = 0.23521	
	t = 30.2 s, 稳定, fc = NaN Hz, Xf = 0.1248, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2443, Y = -0.19642, Z = 0.065073	
	t = 30.3 s, 稳定, fc = NaN Hz, Xf = 0.1641, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19998, Y = -0.15372, Z = 0.12552	
	t = 30.4 s, 颤振, fc = 1460.00 Hz, Xf = 0.4424, n_new = 9733.33 rpm, pass = 0.0159 s	
	采集数据: X = 0.67324, Y = 0.091781, Z = -0.18502	
	t = 30.5 s, 颤振, fc = 1460.00 Hz, Xf = 0.3224, n_new = 9733.33 rpm, pass = 0.0132 s	
	采集数据: X = 0.2535, Y = -0.012853, Z = 0.1488	
	t = 30.6 s, 稳定, fc = NaN Hz, Xf = 0.1101, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.038997, Y = -0.11925, Z = 0.092495	
	t = 30.7 s, 稳定, fc = NaN Hz, Xf = 0.1115, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.063474, Y = -0.21652, Z = 0.050996	
	t = 30.8 s, 稳定, fc = NaN Hz, Xf = 0.0866, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17477, Y = 0.31853, Z = 0.14106	
	t = 30.9 s, 稳定, fc = NaN Hz, Xf = 0.1175, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11559, Y = 0.053228, Z = 0.202	
	t = 31.0 s, 稳定, fc = NaN Hz, Xf = 0.1184, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.17709, Y = 0.068759, Z = -0.026275	
	t = 31.1 s, 稳定, fc = NaN Hz, Xf = 0.1191, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12509, Y = 0.13831, Z = -0.20696	
	t = 31.2 s, 稳定, fc = NaN Hz, Xf = 0.1158, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.083261, Y = -0.063708, Z = -0.29459	
	t = 31.3 s, 稳定, fc = NaN Hz, Xf = 0.1183, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.057446, Y = 0.20299, Z = 0.015103	
	t = 31.4 s, 稳定, fc = NaN Hz, Xf = 0.1206, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18591, Y = -0.32931, Z = -0.10251	
	t = 31.5 s, 稳定, fc = NaN Hz, Xf = 0.1203, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.17508, Y = -0.059079, Z = -0.085142	
	t = 31.6 s, 稳定, fc = NaN Hz, Xf = 0.1192, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10646, Y = 0.011752, Z = 0.053373	
	t = 31.7 s, 稳定, fc = NaN Hz, Xf = 0.1216, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.090567, Y = -0.02144, Z = 0.1995	
	t = 31.8 s, 稳定, fc = NaN Hz, Xf = 0.1225, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.18926, Y = 0.015468, Z = 0.40475	
	t = 31.9 s, 稳定, fc = NaN Hz, Xf = 0.1191, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.17471, Y = -0.091115, Z = -0.17295	
	t = 32.0 s, 稳定, fc = NaN Hz, Xf = 0.1217, n_new = NaN rpm, pass = 0.0003 s	
	抑制关闭，主轴转速停止调整	
	采集数据: X = 0.12899, Y = 0.26274, Z = 0.10962	
	t = 32.1 s, 稳定, fc = NaN Hz, Xf = 0.1224, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.13532, Y = 0.0048093, Z = -0.055525	
	t = 32.2 s, 稳定, fc = NaN Hz, Xf = 0.1199, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11991, Y = 0.05944, Z = -0.13932	
	t = 32.3 s, 稳定, fc = NaN Hz, Xf = 0.1204, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.084418, Y = 0.010778, Z = -0.17119	
	t = 32.4 s, 稳定, fc = NaN Hz, Xf = 0.1210, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27475, Y = -0.0012811, Z = -0.23024	
	t = 32.5 s, 稳定, fc = NaN Hz, Xf = 0.1200, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.0073975, Y = 0.12552, Z = 0.2301	
	t = 32.6 s, 稳定, fc = NaN Hz, Xf = 0.1185, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20455, Y = -0.12973, Z = 0.034908	
	t = 32.7 s, 稳定, fc = NaN Hz, Xf = 0.1204, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.03991, Y = -0.062916, Z = 0.13089	
	t = 32.8 s, 稳定, fc = NaN Hz, Xf = 0.1207, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.038571, Y = 0.1723, Z = 0.078357	
	t = 32.9 s, 稳定, fc = NaN Hz, Xf = 0.1200, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.022497, Y = 0.019, Z = 0.15301	
	t = 33.0 s, 稳定, fc = NaN Hz, Xf = 0.1190, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.2703, Y = -0.026374, Z = -0.016707	
	t = 33.1 s, 稳定, fc = NaN Hz, Xf = 0.1219, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16241, Y = 0.10049, Z = -0.23304	
	t = 33.2 s, 稳定, fc = NaN Hz, Xf = 0.1205, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.065483, Y = 0.09306, Z = -0.22414	
	t = 33.3 s, 稳定, fc = NaN Hz, Xf = 0.1247, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.061464, Y = 0.1427, Z = -0.0033616	
	t = 33.4 s, 稳定, fc = NaN Hz, Xf = 0.1242, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.036623, Y = -0.17961, Z = -0.17588	
	t = 33.5 s, 稳定, fc = NaN Hz, Xf = 0.1208, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25843, Y = -0.04361, Z = -0.066982	
	t = 33.6 s, 稳定, fc = NaN Hz, Xf = 0.1239, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.23219, Y = 0.056456, Z = 0.11992	
	t = 33.7 s, 稳定, fc = NaN Hz, Xf = 0.1277, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.019148, Y = 0.029171, Z = 0.26312	
	t = 33.8 s, 稳定, fc = NaN Hz, Xf = 0.1241, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19079, Y = -0.076681, Z = 0.246	
	t = 33.9 s, 稳定, fc = NaN Hz, Xf = 0.1246, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20059, Y = -0.13679, Z = -0.19898	
	t = 34.0 s, 稳定, fc = NaN Hz, Xf = 0.1259, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.21514, Y = 0.46232, Z = 0.096944	
	t = 34.1 s, 稳定, fc = NaN Hz, Xf = 0.1265, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12953, Y = 0.034226, Z = -0.076062	
	t = 34.2 s, 稳定, fc = NaN Hz, Xf = 0.1230, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0058147, Y = 0.093486, Z = -0.093734	
	t = 34.3 s, 稳定, fc = NaN Hz, Xf = 0.1231, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.076807, Y = -0.038128, Z = -0.23328	
	t = 34.4 s, 稳定, fc = NaN Hz, Xf = 0.1238, n_new = NaN rpm, pass = 0.0003 s	
