开始记录数据...	开始记录数据...	
	采集数据: X = 0.38105, Y = -0.025947, Z = -0.15144	
	t = 23.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3147, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.15645, Y = 0.18971, Z = 0.19323	
	t = 23.2 s, 颤振, fc = 240.00 Hz, Xf = 0.2773, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.5522, Y = -0.50149, Z = -0.012868	
	t = 23.3 s, 颤振, fc = 240.00 Hz, Xf = 0.2904, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.36541, Y = 0.12059, Z = 0.10651	
	t = 23.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3043, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.51482, Y = -0.28333, Z = 0.4254	
	t = 23.5 s, 颤振, fc = 240.00 Hz, Xf = 0.2973, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.36687, Y = 0.51458, Z = -0.079535	
	t = 23.6 s, 颤振, fc = 240.00 Hz, Xf = 0.2923, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.7527, Y = -0.75028, Z = -0.28661	
	t = 23.7 s, 颤振, fc = 240.00 Hz, Xf = 0.2981, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.3268, Y = 0.33735, Z = 0.13942	
	t = 23.8 s, 颤振, fc = 240.00 Hz, Xf = 0.2781, n_new = 7200.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.69663, Y = 0.25848, Z = -0.33079	
	t = 23.9 s, 颤振, fc = 240.00 Hz, Xf = 0.2851, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.10987, Y = 0.17297, Z = -0.18045	
	t = 24.0 s, 颤振, fc = 240.00 Hz, Xf = 0.2852, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.41144, Y = 0.1606, Z = 0.091947	
	t = 24.1 s, 颤振, fc = 240.00 Hz, Xf = 0.2727, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.22013, Y = -0.13326, Z = 0.1655	
	t = 24.2 s, 颤振, fc = 240.00 Hz, Xf = 0.2917, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.27627, Y = 0.41019, Z = -0.011893	
	t = 24.3 s, 颤振, fc = 240.00 Hz, Xf = 0.2807, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.004475, Y = -0.40508, Z = -0.20117	
	t = 24.4 s, 颤振, fc = 240.00 Hz, Xf = 0.2771, n_new = 7200.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.5259, Y = 0.15208, Z = 0.027047	
	t = 24.5 s, 颤振, fc = 240.00 Hz, Xf = 0.2936, n_new = 7200.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.34318, Y = -0.52664, Z = -0.18679	
	t = 24.6 s, 颤振, fc = 240.00 Hz, Xf = 0.2798, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.18951, Y = 0.75728, Z = -0.2509	
	t = 24.7 s, 颤振, fc = 240.00 Hz, Xf = 0.2820, n_new = 7200.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.067918, Y = -0.11438, Z = -0.088676	
	t = 24.8 s, 颤振, fc = 240.00 Hz, Xf = 0.2951, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.38592, Y = 0.48047, Z = 0.23881	
	t = 24.9 s, 颤振, fc = 240.00 Hz, Xf = 0.2824, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.89639, Y = -0.60965, Z = -0.22359	
	t = 25.0 s, 颤振, fc = 240.00 Hz, Xf = 0.2870, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.7021, Y = 0.13429, Z = 0.16532	
	t = 25.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3110, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.28729, Y = -0.45794, Z = -0.11659	
	t = 25.2 s, 颤振, fc = 240.00 Hz, Xf = 0.2763, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.64183, Y = 0.42688, Z = -0.17704	
	t = 25.3 s, 颤振, fc = 240.00 Hz, Xf = 0.2708, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.047461, Y = -0.36366, Z = -0.23536	
	t = 25.4 s, 颤振, fc = 240.00 Hz, Xf = 0.2948, n_new = 7200.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.082896, Y = 0.0021295, Z = -0.19971	
	t = 25.5 s, 颤振, fc = 240.00 Hz, Xf = 0.2673, n_new = 7200.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.33192, Y = -0.28394, Z = 0.30249	
	t = 25.6 s, 颤振, fc = 230.00 Hz, Xf = 0.2701, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.30251, Y = 0.44533, Z = -0.086543	
	t = 25.7 s, 颤振, fc = 240.00 Hz, Xf = 0.2917, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.15377, Y = 0.055421, Z = 0.047279	
	t = 25.8 s, 颤振, fc = 240.00 Hz, Xf = 0.2787, n_new = 7200.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.24296, Y = 0.073936, Z = -0.16211	
	t = 25.9 s, 颤振, fc = 240.00 Hz, Xf = 0.2703, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.42861, Y = -0.071443, Z = 0.17501	
	t = 26.0 s, 颤振, fc = 240.00 Hz, Xf = 0.2860, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.20278, Y = 0.061633, Z = -0.36382	
	t = 26.1 s, 颤振, fc = 230.00 Hz, Xf = 0.2704, n_new = 6900.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.26062, Y = -0.30026, Z = 0.093287	
	t = 26.2 s, 颤振, fc = 230.00 Hz, Xf = 0.2721, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.44626, Y = 0.18295, Z = -0.068688	
	t = 26.3 s, 颤振, fc = 240.00 Hz, Xf = 0.2854, n_new = 7200.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.52858, Y = 0.16846, Z = 0.11114	
	t = 26.4 s, 颤振, fc = 240.00 Hz, Xf = 0.2823, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.34757, Y = -0.031977, Z = 0.30901	
	t = 26.5 s, 颤振, fc = 230.00 Hz, Xf = 0.2590, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.51385, Y = -0.03959, Z = 0.23174	
	t = 26.6 s, 颤振, fc = 240.00 Hz, Xf = 0.2726, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.10439, Y = -0.025826, Z = 0.19963	
	t = 26.7 s, 颤振, fc = 230.00 Hz, Xf = 0.2682, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.20844, Y = 0.11809, Z = -0.29684	
	t = 26.8 s, 颤振, fc = 230.00 Hz, Xf = 0.2645, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.17045, Y = -0.1645, Z = 0.36507	
	t = 26.9 s, 颤振, fc = 240.00 Hz, Xf = 0.2823, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.93901, Y = 0.47621, Z = 0.0012697	
	t = 27.0 s, 颤振, fc = 230.00 Hz, Xf = 0.2728, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.0084937, Y = -0.40288, Z = 0.23174	
	t = 27.1 s, 颤振, fc = 230.00 Hz, Xf = 0.2868, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.40303, Y = 0.51939, Z = -0.063204	
	t = 27.2 s, 颤振, fc = 240.00 Hz, Xf = 0.2697, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.37125, Y = -0.76429, Z = 0.27044	
	t = 27.3 s, 颤振, fc = 240.00 Hz, Xf = 0.2673, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.5256, Y = 0.33948, Z = -0.049736	
	t = 27.4 s, 颤振, fc = 230.00 Hz, Xf = 0.2707, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.1464, Y = -0.24094, Z = 0.26562	
	t = 27.5 s, 颤振, fc = 230.00 Hz, Xf = 0.2776, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.5933, Y = 0.19373, Z = -0.012685	
	t = 27.6 s, 颤振, fc = 230.00 Hz, Xf = 0.2877, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.11973, Y = 0.11858, Z = -0.21354	
	t = 27.7 s, 颤振, fc = 230.00 Hz, Xf = 0.2810, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.32078, Y = 0.21968, Z = -0.00031466	
	t = 27.8 s, 颤振, fc = 230.00 Hz, Xf = 0.2780, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.53424, Y = 0.0648, Z = -0.39745	
	t = 27.9 s, 颤振, fc = 240.00 Hz, Xf = 0.2911, n_new = 7200.00 rpm, pass = 0.0003 s	
	抑制关闭，主轴转速停止调整	
	采集数据: X = -0.35012, Y = 0.37724, Z = 0.39762	
	t = 28.0 s, 颤振, fc = 230.00 Hz, Xf = 0.2866, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.099822, Y = -0.055547, Z = 0.095847	
	t = 28.1 s, 颤振, fc = 230.00 Hz, Xf = 0.2799, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.93858, Y = -0.01602, Z = 0.04216	
	t = 28.2 s, 颤振, fc = 240.00 Hz, Xf = 0.2863, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.63671, Y = -0.24612, Z = -0.093186	
	t = 28.3 s, 颤振, fc = 230.00 Hz, Xf = 0.2761, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.50203, Y = -0.047629, Z = -0.14608	
	t = 28.4 s, 颤振, fc = 230.00 Hz, Xf = 0.2862, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.34233, Y = 0.50837, Z = -0.30519	
	t = 28.5 s, 颤振, fc = 230.00 Hz, Xf = 0.2858, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.1738, Y = -0.14428, Z = -0.0064695	
	t = 28.6 s, 颤振, fc = 240.00 Hz, Xf = 0.2854, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.12832, Y = 0.39849, Z = -0.037731	
	t = 28.7 s, 颤振, fc = 230.00 Hz, Xf = 0.2913, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.055924, Y = -0.049883, Z = 0.28921	
	t = 28.8 s, 颤振, fc = 230.00 Hz, Xf = 0.2875, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.17788, Y = 0.3854, Z = 0.11346	
	t = 28.9 s, 颤振, fc = 230.00 Hz, Xf = 0.2765, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.8366, Y = -0.15811, Z = -0.33298	
	t = 29.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3055, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.50045, Y = 0.61038, Z = 0.15282	
	t = 29.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3026, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.27834, Y = -0.54199, Z = -0.30702	
	t = 29.2 s, 颤振, fc = 230.00 Hz, Xf = 0.2865, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.17891, Y = 0.2684, Z = -0.13328	
	t = 29.3 s, 颤振, fc = 230.00 Hz, Xf = 0.2922, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.6165, Y = -0.16511, Z = -0.19276	
	t = 29.4 s, 颤振, fc = 230.00 Hz, Xf = 0.2979, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.48048, Y = 0.3882, Z = 0.13698	
	t = 29.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3068, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.15973, Y = -0.026069, Z = 0.13942	
	t = 29.6 s, 颤振, fc = 240.00 Hz, Xf = 0.2808, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.31225, Y = -0.39363, Z = -0.22292	
	t = 29.7 s, 颤振, fc = 230.00 Hz, Xf = 0.2949, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.099031, Y = -0.39783, Z = 0.048071	
	t = 29.8 s, 颤振, fc = 230.00 Hz, Xf = 0.2922, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.45704, Y = 0.084228, Z = 0.002001	
	t = 29.9 s, 颤振, fc = 230.00 Hz, Xf = 0.2844, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.38933, Y = -0.050735, Z = -0.21915	
	t = 30.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3005, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.53217, Y = 0.22492, Z = -0.40288	
	t = 30.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3072, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.25563, Y = 0.34332, Z = 0.16471	
	t = 30.2 s, 颤振, fc = 230.00 Hz, Xf = 0.3133, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.93828, Y = -0.26536, Z = 0.088656	
	t = 30.3 s, 颤振, fc = 230.00 Hz, Xf = 0.3210, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.64706, Y = 0.6144, Z = 0.32412	
	t = 30.4 s, 颤振, fc = 230.00 Hz, Xf = 0.3163, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.16266, Y = -0.43011, Z = 0.25283	
	t = 30.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3333, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.36808, Y = 0.10993, Z = -0.11787	
	t = 30.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3316, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.23164, Y = 0.31311, Z = -0.25998	
	t = 30.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3466, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.74028, Y = 0.64589, Z = -0.075087	
	t = 30.8 s, 颤振, fc = 230.00 Hz, Xf = 0.2033, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.32224, Y = -0.087583, Z = 0.039783	
	t = 30.9 s, 稳定, fc = NaN Hz, Xf = 0.1669, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15858, Y = 0.014798, Z = 0.26745	
	t = 31.0 s, 稳定, fc = NaN Hz, Xf = 0.0754, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14147, Y = 0.051645, Z = -0.044313	
	t = 31.1 s, 稳定, fc = NaN Hz, Xf = 0.1007, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.024385, Y = 0.16468, Z = -0.19703	
	t = 31.2 s, 稳定, fc = NaN Hz, Xf = 0.1002, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.046426, Y = -0.11091, Z = -0.13243	
	t = 31.3 s, 稳定, fc = NaN Hz, Xf = 0.0993, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.083688, Y = 0.24532, Z = 0.2343	
	t = 31.4 s, 稳定, fc = NaN Hz, Xf = 0.1018, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.20625, Y = 0.21225, Z = -0.13066	
	t = 31.5 s, 稳定, fc = NaN Hz, Xf = 0.1020, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.051235, Y = 0.032216, Z = 0.18262	
	t = 31.6 s, 稳定, fc = NaN Hz, Xf = 0.0994, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.01927, Y = -0.066266, Z = 0.070923	
	t = 31.7 s, 稳定, fc = NaN Hz, Xf = 0.1014, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.031021, Y = -0.070225, Z = -0.023411	
	t = 31.8 s, 稳定, fc = NaN Hz, Xf = 0.1015, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.022924, Y = 0.066384, Z = -0.19721	
	t = 31.9 s, 稳定, fc = NaN Hz, Xf = 0.1007, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.07078, Y = -0.093856, Z = -0.065336	
	t = 32.0 s, 稳定, fc = NaN Hz, Xf = 0.1007, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.18774, Y = 0.29459, Z = 0.025036	
	t = 32.1 s, 稳定, fc = NaN Hz, Xf = 0.1017, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.2121, Y = 0.088675, Z = 0.018333	
	t = 32.2 s, 稳定, fc = NaN Hz, Xf = 0.1007, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.023167, Y = 0.06346, Z = 0.084512	
	t = 32.3 s, 稳定, fc = NaN Hz, Xf = 0.1003, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.050566, Y = -0.10135, Z = 0.20322	
	t = 32.4 s, 稳定, fc = NaN Hz, Xf = 0.1023, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.063473, Y = -0.0028647, Z = 0.19256	
	t = 32.5 s, 稳定, fc = NaN Hz, Xf = 0.1005, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.036136, Y = -0.043305, Z = -0.27405	
	t = 32.6 s, 稳定, fc = NaN Hz, Xf = 0.1010, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.058542, Y = -0.14776, Z = 0.097249	
	t = 32.7 s, 稳定, fc = NaN Hz, Xf = 0.1024, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0081284, Y = 0.14793, Z = -0.22238	
	t = 32.8 s, 稳定, fc = NaN Hz, Xf = 0.1027, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0075801, Y = 0.10621, Z = 0.03247	
	t = 32.9 s, 稳定, fc = NaN Hz, Xf = 0.1020, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.037293, Y = 0.012301, Z = 0.08439	
	t = 33.0 s, 稳定, fc = NaN Hz, Xf = 0.1009, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.083139, Y = -0.094465, Z = 0.12144	
	t = 33.1 s, 稳定, fc = NaN Hz, Xf = 0.0995, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.063352, Y = 0.086604, Z = 0.097614	
	t = 33.2 s, 稳定, fc = NaN Hz, Xf = 0.1011, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15846, Y = -0.23113, Z = -0.10336	
	t = 33.3 s, 稳定, fc = NaN Hz, Xf = 0.1003, n_new = NaN rpm, pass = 0.0004 s	
